cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.8765384554862976,0.09170808643102646,0.03175349161028862
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9119318723678589,0.046778544783592224,0.04128950834274292
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9593305587768555,0.015887437388300896,0.024781981483101845
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.8689240217208862,0.01698945462703705,0.11408655345439911
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.8817799687385559,0.09432967007160187,0.023890426382422447
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9714494943618774,0.01980329304933548,0.0087472815066576
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,1,BR16,CD202,False,0.159074604511261,0.6808087825775146,0.16011661291122437
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9487924575805664,0.02462323009967804,0.026584377512335777
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.057741183787584305,0.631589412689209,0.31066933274269104
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.017519967630505562,0.815022349357605,0.16745762526988983
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.0521949902176857,0.192531555891037,0.7552734613418579
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.006818938534706831,0.9605700373649597,0.03261108696460724
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.11419527977705002,0.3212040960788727,0.5646006464958191
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,0,CD202,BR16,False,0.8265739679336548,0.07875744253396988,0.0946686640381813
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.2893461287021637,0.47819784283638,0.23245598375797272
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.05005544424057007,0.11074157059192657,0.8392030000686646
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.013348993845283985,0.6968678832054138,0.2897830903530121
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.09668371826410294,0.5385681390762329,0.36474815011024475
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,0,EMB48,BR16,False,0.8656337857246399,0.03347491845488548,0.10089126974344254
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.01788695901632309,0.4267581105232239,0.55535489320755
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.03305713087320328,0.7043738961219788,0.26256895065307617
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.16829580068588257,0.6782836318016052,0.15342052280902863
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.006469545420259237,0.17444151639938354,0.8190889954566956
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,2,EMB48,EMB48,True,0.05166732519865036,0.1075138971209526,0.8408187031745911
