cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,Random Forest,0,0,BR16,BR16,True,0.8653333333333333,0.06666666666666667,0.068
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,Random Forest,0,0,BR16,BR16,True,0.9146666666666666,0.06666666666666667,0.018666666666666668
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,Random Forest,0,0,BR16,BR16,True,0.8533333333333334,0.08933333333333333,0.05733333333333333
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,Random Forest,0,0,BR16,BR16,True,0.44266666666666665,0.14133333333333334,0.416
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,Random Forest,0,0,BR16,BR16,True,0.9053333333333333,0.07866666666666666,0.016
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,Random Forest,0,0,BR16,BR16,True,0.9306666666666666,0.048,0.021333333333333333
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,Random Forest,0,1,BR16,CD202,False,0.034666666666666665,0.7266666666666667,0.23866666666666667
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,Random Forest,0,0,BR16,BR16,True,0.768,0.09066666666666667,0.14133333333333334
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,Random Forest,1,2,CD202,EMB48,False,0.0,0.4693333333333333,0.5306666666666666
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,Random Forest,1,1,CD202,CD202,True,0.09733333333333333,0.6626666666666666,0.24
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,Random Forest,1,2,CD202,EMB48,False,0.18266666666666667,0.356,0.4613333333333333
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,Random Forest,1,1,CD202,CD202,True,0.08266666666666667,0.756,0.16133333333333333
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,Random Forest,1,1,CD202,CD202,True,0.017333333333333333,0.608,0.37466666666666665
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,Random Forest,1,0,CD202,BR16,False,0.44266666666666665,0.256,0.30133333333333334
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,Random Forest,1,2,CD202,EMB48,False,0.344,0.24266666666666667,0.41333333333333333
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,Random Forest,1,2,CD202,EMB48,False,0.06133333333333333,0.2826666666666667,0.656
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,Random Forest,2,1,EMB48,CD202,False,0.032,0.656,0.312
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,Random Forest,2,1,EMB48,CD202,False,0.036,0.756,0.208
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,Random Forest,2,2,EMB48,EMB48,True,0.284,0.232,0.484
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,Random Forest,2,1,EMB48,CD202,False,0.06133333333333333,0.508,0.43066666666666664
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen,Random Forest,2,2,EMB48,EMB48,True,0.010666666666666666,0.38533333333333336,0.604
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen,Random Forest,2,1,EMB48,CD202,False,0.032,0.704,0.264
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen,Random Forest,2,2,EMB48,EMB48,True,0.004,0.22,0.776
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen,Random Forest,2,2,EMB48,EMB48,True,0.06933333333333333,0.18133333333333335,0.7493333333333333
