target,model,classe,classe_codigo,precision,recall,f1,support
gen,SVM (RBF),BR16,0,0.8571428571428571,0.75,0.8,8
gen,SVM (RBF),CD202,1,0.45454545454545453,0.625,0.5263157894736842,8
gen,SVM (RBF),EMB48,2,0.6666666666666666,0.5,0.5714285714285714,8
