data_coleta_iso,genotipo,turno,rank,wavelength,vip,coefficient,abs_coefficient,score,direction
2017-02-24,BR16,manha,5,2233,1.2833856433704058,0.004348930637351688,0.004348930637351688,7.256020508608511,irrigado
2017-02-24,BR16,tarde,1,2283,1.8163034235786146,-0.0054575314349205335,0.0054575314349205335,10.893241330675346,nao_irrigado
2017-02-24,BR16,tarde,2,2284,1.4430444105998408,-0.00563903317420147,0.00563903317420147,8.76536973900088,nao_irrigado
2017-02-24,BR16,tarde,3,2282,1.743716865283833,-0.003913047000794728,0.003913047000794728,8.479756905913513,nao_irrigado
2017-02-24,BR16,tarde,4,1828,1.7357358263465725,0.0031782773749481218,0.0031782773749481218,7.4992760638663265,irrigado
2017-02-24,BR16,tarde,5,1827,1.718374544117482,0.003262878086375782,0.003262878086375782,7.496704426381919,irrigado
2017-02-24,CD202,manha,1,857,1.3436733243027335,-0.0016806416613318477,0.0016806416613318477,5.715881321751758,nao_irrigado
2017-02-24,CD202,manha,2,837,1.3854662170737668,-0.0015556487572882817,0.0015556487572882817,5.675723542290946,nao_irrigado
2017-02-24,CD202,manha,3,836,1.376423122527976,-0.0015767729944303574,0.0015767729944303574,5.668373423599485,nao_irrigado
2017-02-24,CD202,manha,4,856,1.3463064307872978,-0.001624324467811742,0.001624324467811742,5.5821388124118165,nao_irrigado
2017-02-24,CD202,manha,5,835,1.3594795304884606,-0.0015832562713089492,0.0015832562713089492,5.5649563348844975,nao_irrigado
2017-02-24,CD202,tarde,1,552,1.7863758505822662,-0.008109440767703972,0.008109440767703972,9.81315959461735,nao_irrigado
2017-02-24,CD202,tarde,2,553,1.7979342884518408,-0.007889235068954467,0.007889235068954467,9.725258204030624,nao_irrigado
2017-02-24,CD202,tarde,3,977,1.507747786349209,-0.009832886054647078,0.009832886054647078,9.324399673999363,nao_irrigado
2017-02-24,CD202,tarde,4,978,1.5227735887717744,-0.009682563356615728,0.009682563356615728,9.30901682990279,nao_irrigado
2017-02-24,CD202,tarde,5,979,1.4882061579005468,-0.00931516796737351,0.00931516796737351,8.82559045965564,nao_irrigado
2017-02-24,EMB48,manha,1,363,1.446550836082208,0.0024450978856304815,0.0024450978856304815,7.377996629934136,irrigado
2017-02-24,EMB48,manha,2,1663,1.4343318817552377,0.002337932688764234,0.002337932688764234,7.051711457653596,irrigado
2017-02-24,EMB48,manha,3,364,1.384655979328524,0.0024704227261034242,0.0024704227261034242,6.991698312076952,irrigado
2017-02-24,EMB48,manha,4,1664,1.423241021909328,0.002133847205627841,0.002133847205627841,6.517452640410012,irrigado
2017-02-24,EMB48,manha,5,1662,1.3732714333768465,0.0021528979528601666,0.0021528979528601666,6.202473295646612,irrigado
2017-02-24,EMB48,tarde,1,2237,1.567239710933942,0.003916476171646759,0.003916476171646759,7.46179921814262,irrigado
2017-02-24,EMB48,tarde,2,2236,1.5732038444713532,0.0035482583777512043,0.0035482583777512043,7.040313824190707,irrigado
2017-02-24,EMB48,tarde,3,1658,1.4904044380444406,0.0039501245795834075,0.0039501245795834075,7.002604863660102,irrigado
2017-02-24,EMB48,tarde,4,1452,1.4918807680393618,-0.003925347453700132,0.003925347453700132,6.981256644446123,nao_irrigado
2017-02-24,EMB48,tarde,5,1657,1.4539082074056853,0.004105663522156558,0.004105663522156558,6.958982363978951,irrigado
2017-02-25,BR16,manha,1,928,1.4785086780205108,-0.005125328566943966,0.005125328566943966,8.29958121573861,nao_irrigado
2017-02-25,BR16,manha,2,929,1.4762778283964038,-0.004690788630011735,0.004690788630011735,7.778578718781031,nao_irrigado
2017-02-25,BR16,manha,3,1086,1.2362893534945971,0.005952982496682672,0.005952982496682672,7.5282059330363635,irrigado
2017-02-25,BR16,manha,4,1085,1.226150121945405,0.005619112721851817,0.005619112721851817,7.067614219463424,irrigado
2017-02-25,BR16,manha,5,1730,1.4440712292499285,-0.003998208399298358,0.003998208399298358,6.7431675448688475,nao_irrigado
2017-02-25,CD202,manha,1,1092,1.5047100209837687,0.00563132760682791,0.00563132760682791,8.086336158913781,irrigado
2017-02-25,CD202,manha,2,846,1.5666555133788291,-0.004877963625018894,0.004877963625018894,7.671662844251122,nao_irrigado
2017-02-25,CD202,manha,3,845,1.579915792275852,-0.004792283385173427,0.004792283385173427,7.663582771409425,nao_irrigado
2017-02-25,CD202,manha,4,1093,1.4508490762001476,0.005397590007926181,0.005397590007926181,7.49815753912355,irrigado
2017-02-25,CD202,manha,5,847,1.5346446222814125,-0.004625758562357447,0.004625758562357447,7.201162747993839,nao_irrigado
2017-02-25,EMB48,manha,1,427,1.4042416321198303,-0.0040364401462229405,0.0040364401462229405,5.986601860834652,nao_irrigado
2017-02-25,EMB48,manha,2,428,1.4354059526252863,-0.0038164513953932856,0.0038164513953932856,5.939918484378378,nao_irrigado
2017-02-25,EMB48,manha,3,431,1.4265597192097446,-0.003253974022744108,0.003253974022744108,5.26023203848616,nao_irrigado
2017-02-25,EMB48,manha,4,2363,1.1920890943154716,0.004580218698728476,0.004580218698728476,5.246786466662805,irrigado
2017-02-25,EMB48,manha,5,2271,1.2923138672304286,-0.0040023980509282745,0.0040023980509282745,5.240430123765557,nao_irrigado
2017-02-26,BR16,manha,1,965,1.571809524620247,-0.004149839339503025,0.004149839339503025,8.890409201134219,nao_irrigado
2017-02-26,BR16,manha,2,964,1.5090506785018123,-0.004050746844041607,0.004050746844041607,8.340371900612954,nao_irrigado
2017-02-26,BR16,manha,3,1001,1.326638907452067,0.0039039365541519763,0.0039039365541519763,6.960107611039241,irrigado
2017-02-26,BR16,manha,4,1002,1.3262284849001864,0.0038928482829194214,0.0038928482829194214,6.940359519249407,irrigado
2017-02-26,BR16,manha,5,966,1.4766533013476983,-0.0032586101442177145,0.0032586101442177145,6.910132274015085,nao_irrigado
2017-02-26,CD202,manha,1,410,1.3000412211515973,-0.0026924459377311765,0.0026924459377311765,6.631042515060493,nao_irrigado
2017-02-26,CD202,manha,2,2238,1.1543228546994349,-0.0027542410429413,0.0027542410429413,5.618036450832603,nao_irrigado
2017-02-26,CD202,manha,3,394,1.265505796205047,-0.0022201088265307533,0.0022201088265307533,5.391518665969851,nao_irrigado
2017-02-26,CD202,manha,4,2239,1.1403147261589417,-0.0026853310811721653,0.0026853310811721653,5.367038231311174,nao_irrigado
2017-02-26,CD202,manha,5,2237,1.1436479272696958,-0.002661295007351802,0.002661295007351802,5.343781464589286,nao_irrigado
2017-02-26,EMB48,manha,1,1077,1.2257305995179741,-0.004621194202972655,0.004621194202972655,7.4327673388338,nao_irrigado
2017-02-26,EMB48,manha,2,1076,1.1385310219219897,-0.004225264289343392,0.004225264289343392,6.188000815978762,nao_irrigado
2017-02-26,EMB48,manha,3,1078,1.180578682224646,-0.003914520932762471,0.003914520932762471,6.026608646537148,nao_irrigado
2017-02-26,EMB48,manha,4,1455,1.300357874004846,-0.002797345690116503,0.002797345690116503,5.214674727794381,nao_irrigado
2017-02-26,EMB48,manha,5,1454,1.3081252855287349,-0.002657018057886009,0.002657018057886009,5.058965558227874,nao_irrigado
2017-02-27,BR16,manha,1,969,1.5194889140748193,-0.0019799154469119155,0.0019799154469119155,8.405959084210835,nao_irrigado
2017-02-27,BR16,manha,2,968,1.4886212476365923,-0.001826628699057423,0.001826628699057423,7.714074904974957,nao_irrigado
2017-02-27,BR16,manha,3,970,1.3664595122092096,-0.0017647666727974678,0.0017647666727974678,6.6875704548946215,nao_irrigado
2017-02-27,BR16,manha,4,936,1.2417608212918858,-0.0016603573907635835,0.0016603573907635835,5.510103033996808,nao_irrigado
2017-02-27,BR16,manha,5,935,1.2388565107769502,-0.0016006868425237134,0.0016006868425237134,5.302837003084964,nao_irrigado
2017-02-27,CD202,manha,1,1093,1.5252138281002003,0.0031866720810389245,0.0031866720810389245,9.57922643576774,irrigado
2017-02-27,CD202,manha,2,1094,1.5660660303020786,0.0030009495866181604,0.0030009495866181604,9.400835324810407,irrigado
2017-02-27,CD202,manha,3,984,1.6280907883549092,-0.002831953257921352,0.002831953257921352,9.393392589683431,nao_irrigado
2017-02-27,CD202,manha,4,1092,1.4176424697245749,0.0030695095685520373,0.0030695095685520373,8.63566054882851,irrigado
2017-02-27,CD202,manha,5,985,1.5707268770904543,-0.002563972169618324,0.002563972169618324,8.411114891813883,nao_irrigado
2017-02-27,EMB48,manha,1,550,1.2858026880833573,-0.002011989360081284,0.002011989360081284,5.632071518616801,nao_irrigado
2017-02-27,EMB48,manha,2,551,1.2656506269855472,-0.001987959748500716,0.001987959748500716,5.415388638361065,nao_irrigado
2017-02-27,EMB48,manha,3,416,1.187440855900824,-0.0022356946259515014,0.0022356946259515014,5.377843449332544,nao_irrigado
2017-02-27,EMB48,manha,4,415,1.2152909146810587,-0.0021392136693540328,0.0021392136693540328,5.371742779387703,nao_irrigado
2017-02-27,EMB48,manha,5,549,1.2812842917954084,-0.0019124850555068975,0.0019124850555068975,5.3617448631203874,nao_irrigado
2017-03-02,BR16,manha,1,992,1.5624974134316554,0.002365346835705197,0.002365346835705197,7.18341230431116,irrigado
2017-03-02,BR16,manha,2,991,1.4631893988500386,0.002323959710908518,0.002323959710908518,6.503030847856193,irrigado
2017-03-02,BR16,manha,3,1099,1.4875256379606498,0.0021402118278133044,0.0021402118278133044,6.255785106099344,irrigado
2017-03-02,BR16,manha,4,1098,1.4892012825462333,0.0019299608541800493,0.0019299608541800493,5.816863170875033,irrigado
2017-03-02,BR16,manha,5,908,1.4917640595069388,0.001795428904631557,0.001795428904631557,5.544899014866955,irrigado
2017-03-02,BR16,tarde,1,2306,1.5140903086682806,-0.007342301389244352,0.007342301389244352,8.826502365450159,nao_irrigado
2017-03-02,BR16,tarde,2,1654,1.6600389005457605,0.005846588879429323,0.005846588879429323,8.319255842523592,irrigado
2017-03-02,BR16,tarde,3,2302,1.558909830377567,-0.006469348541946396,0.006469348541946396,8.286086042740655,nao_irrigado
2017-03-02,BR16,tarde,4,2305,1.5131883328616713,-0.006688457674546783,0.006688457674546783,8.213018966872792,nao_irrigado
2017-03-02,BR16,tarde,5,1655,1.6593569850380188,0.005602973268983944,0.005602973268983944,8.088584140274143,irrigado
2017-03-02,CD202,manha,1,1665,1.5710696298742381,0.004057143065071172,0.004057143065071172,10.873067672588705,irrigado
2017-03-02,CD202,manha,2,1664,1.5411583599092438,0.003945697482489338,0.003945697482489338,10.44071346442869,irrigado
2017-03-02,CD202,manha,3,1666,1.5605294724889271,0.003742084939384863,0.003742084939384863,10.188762302219782,irrigado
2017-03-02,CD202,manha,4,1663,1.4312420978049158,0.003258301671107656,0.003258301671107656,8.315968032006039,irrigado
2017-03-02,CD202,manha,5,1667,1.4681671244964465,0.003093175005930117,0.003093175005930117,8.265830552221889,irrigado
2017-03-02,CD202,tarde,1,2136,1.7463850758037216,0.005005782635579714,0.005005782635579714,7.795856978171274,irrigado
2017-03-02,CD202,tarde,2,2137,1.7191560189742894,0.0051134646554343455,0.0051134646554343455,7.784183420496026,irrigado
2017-03-02,CD202,tarde,3,2135,1.727469911630988,0.004681780163796879,0.004681780163796879,7.362253930887331,irrigado
2017-03-02,CD202,tarde,4,808,1.5388183177040038,-0.005366131682186035,0.005366131682186035,7.215542708667165,nao_irrigado
2017-03-02,CD202,tarde,5,2138,1.643937233951511,0.00485050146586698,0.00485050146586698,7.154003122167842,irrigado
2017-03-02,EMB48,manha,1,1238,1.6963173398861444,0.0024698880344813184,0.0024698880344813184,9.151981575256567,irrigado
2017-03-02,EMB48,manha,2,549,1.5674250115148596,-0.0026808390434991964,0.0026808390434991964,8.776221885298797,nao_irrigado
2017-03-02,EMB48,manha,3,548,1.5348549332420796,-0.0025379804563905413,0.0025379804563905413,8.225497388439994,nao_irrigado
2017-03-02,EMB48,manha,4,550,1.5136152750057221,-0.0025429849511924354,0.0025429849511924354,8.09443859245173,nao_irrigado
2017-03-02,EMB48,manha,5,547,1.5232738497280767,-0.002433264079465243,0.002433264079465243,7.904395895355609,nao_irrigado
2017-03-02,EMB48,tarde,1,919,1.51591539726545,0.005502083077382588,0.005502083077382588,8.687836608279046,irrigado
2017-03-02,EMB48,tarde,2,1731,1.533368165678241,-0.005000881446809239,0.005000881446809239,8.179179739594247,nao_irrigado
2017-03-02,EMB48,tarde,3,1732,1.5641245906509635,-0.004846301534387444,0.004846301534387444,8.172741295871266,nao_irrigado
2017-03-02,EMB48,tarde,4,918,1.4108858387769942,0.005254647242233049,0.005254647242233049,7.762913184210056,irrigado
2017-03-02,EMB48,tarde,5,917,1.3472493288888625,0.005017372522491611,0.005017372522491611,7.095819807391582,irrigado
