cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.061193780630695076,0.1807054547199808,0.25112780683673125,0.21451177984857026,0.20678212628695827,0.08567905167706431
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,3,IRR|BR16,NIRR|BR16,False,0.08738437464039091,0.20986856103220425,0.1834751844727834,0.21497904112950472,0.1327741104225208,0.17151872830259604
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.18845183436922494,0.15354667380805997,0.17054532775786505,0.16545667678871476,0.15430259575116811,0.16769689152496692
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,1,IRR|BR16,IRR|CD202,False,0.16232861895257253,0.19609817687720305,0.20287023546171176,0.11745562995901764,0.09943388827459448,0.22181345047490045
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.05614494939612271,0.2759954656581978,0.2802864164439341,0.10755120739907166,0.1920561817012635,0.0879657794014104
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.19034301848773494,0.18813436643856649,0.16017664065660628,0.13076610909122613,0.1378825857328854,0.19269727959298066
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,4,NIRR|BR16,NIRR|CD202,False,0.0983072859419428,0.19054689356288584,0.1838261817056737,0.06298309209079632,0.26005020215481756,0.20428634454388386
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,0,NIRR|BR16,IRR|BR16,False,0.08020468697516897,0.22009605628562467,0.18024097013058785,0.22802180545191084,0.12004913851188664,0.17138734264482122
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,1,IRR|CD202,IRR|CD202,True,0.15875853588920166,0.11283217465378463,0.18431640884354825,0.21880493752847888,0.13167798317349108,0.19360995991149535
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,2,IRR|CD202,IRR|EMB48,False,0.13489211706049237,0.2205769107091948,0.19659783931135133,0.09118092071081002,0.13695393503980027,0.2197982771683508
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,4,IRR|CD202,NIRR|CD202,False,0.12220944448954561,0.13116867815215374,0.14548519315674274,0.1991740036140158,0.15178346347975213,0.2501792171077898
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,2,IRR|CD202,IRR|EMB48,False,0.1824298901906649,0.07178031438300488,0.11324005947304495,0.3193113007479612,0.2441635211386738,0.06907491406664969
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,4,NIRR|CD202,NIRR|CD202,True,0.15206464109680232,0.17657592137326805,0.17718134790263648,0.15520041818493646,0.09896256498159792,0.24001510646075866
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,4,NIRR|CD202,NIRR|CD202,True,0.13163137005244924,0.1898389735731826,0.13804105255382143,0.21977010096824176,0.10545355524108041,0.21526494761122444
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,4,NIRR|CD202,NIRR|CD202,True,0.258589938510818,0.1387492200978229,0.1501809652169191,0.19320225519798126,0.20467883225203093,0.054598788724427985
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,5,NIRR|CD202,NIRR|EMB48,False,0.10325661120181097,0.2710506439655342,0.2596935542658072,0.06000097483003735,0.11193778753208676,0.1940604282047236
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),2,1,IRR|EMB48,IRR|CD202,False,0.15683996826926175,0.09680122940899422,0.19322071045447292,0.21702744751650718,0.14096848694006586,0.19514215741069835
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),2,2,IRR|EMB48,IRR|EMB48,True,0.13820347714665465,0.24912136821258687,0.18813313633084433,0.08716550949421602,0.09098229289718554,0.24639421591851293
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),2,2,IRR|EMB48,IRR|EMB48,True,0.21287461286845263,0.0738069562736469,0.1116310380406876,0.29018922598057295,0.23412859289948904,0.0773695739371515
