cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,0,0,IRR|BR16,IRR|BR16,True,0.596,0.08266666666666667,0.07066666666666667,0.21866666666666668,0.032,0.0
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,0,3,IRR|BR16,NIRR|BR16,False,0.25466666666666665,0.034666666666666665,0.048,0.6373333333333333,0.018666666666666668,0.006666666666666667
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,0,0,IRR|BR16,IRR|BR16,True,0.496,0.024,0.11866666666666667,0.276,0.056,0.029333333333333333
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,0,2,IRR|BR16,IRR|EMB48,False,0.06266666666666666,0.13333333333333333,0.36666666666666664,0.034666666666666665,0.22266666666666668,0.18
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,3,0,NIRR|BR16,IRR|BR16,False,0.4693333333333333,0.006666666666666667,0.009333333333333334,0.37733333333333335,0.13733333333333334,0.0
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,3,3,NIRR|BR16,NIRR|BR16,True,0.276,0.008,0.018666666666666668,0.5293333333333333,0.16533333333333333,0.0026666666666666666
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,3,5,NIRR|BR16,NIRR|EMB48,False,0.010666666666666666,0.09866666666666667,0.144,0.005333333333333333,0.324,0.41733333333333333
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,3,0,NIRR|BR16,IRR|BR16,False,0.528,0.03333333333333333,0.05733333333333333,0.28,0.068,0.03333333333333333
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,1,4,IRR|CD202,NIRR|CD202,False,0.04133333333333333,0.17866666666666667,0.24533333333333332,0.072,0.372,0.09066666666666667
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,1,1,IRR|CD202,IRR|CD202,True,0.08933333333333333,0.39066666666666666,0.20533333333333334,0.02666666666666667,0.184,0.104
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,1,4,IRR|CD202,NIRR|CD202,False,0.0013333333333333333,0.15466666666666667,0.10266666666666667,0.04666666666666667,0.5493333333333333,0.14533333333333334
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,1,2,IRR|CD202,IRR|EMB48,False,0.11866666666666667,0.32666666666666666,0.4186666666666667,0.056,0.08,0.0
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,4,4,NIRR|CD202,NIRR|CD202,True,0.032,0.050666666666666665,0.07866666666666666,0.2866666666666667,0.424,0.128
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,4,3,NIRR|CD202,NIRR|BR16,False,0.18,0.06,0.108,0.37466666666666665,0.21466666666666667,0.06266666666666666
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,4,3,NIRR|CD202,NIRR|BR16,False,0.008,0.3253333333333333,0.164,0.37066666666666664,0.11866666666666667,0.013333333333333334
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,4,5,NIRR|CD202,NIRR|EMB48,False,0.012,0.31866666666666665,0.2733333333333333,0.0013333333333333333,0.05733333333333333,0.3373333333333333
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.028,0.22266666666666668,0.41333333333333333,0.04666666666666667,0.192,0.09733333333333333
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.05466666666666667,0.19733333333333333,0.38666666666666666,0.009333333333333334,0.19466666666666665,0.15733333333333333
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,2,0,IRR|EMB48,IRR|BR16,False,0.45466666666666666,0.08933333333333333,0.272,0.112,0.072,0.0
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,2,5,IRR|EMB48,NIRR|EMB48,False,0.010666666666666666,0.20666666666666667,0.17866666666666667,0.032,0.24533333333333332,0.32666666666666666
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.0013333333333333333,0.07333333333333333,0.03333333333333333,0.004,0.128,0.76
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,5,2,NIRR|EMB48,IRR|EMB48,False,0.014666666666666666,0.11866666666666667,0.5026666666666667,0.28,0.084,0.0
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.005333333333333333,0.034666666666666665,0.02666666666666667,0.013333333333333334,0.148,0.772
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.0026666666666666666,0.06,0.02266666666666667,0.04533333333333334,0.30666666666666664,0.5626666666666666
