target,model,classe,classe_codigo,precision,recall,f1,support
cond,k-NN (k=5),IRR,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12
cond,k-NN (k=5),NIRR,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,12
