target,model,classe,classe_codigo,precision,recall,f1,support
cond,SVM (RBF),IRR,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12
cond,SVM (RBF),NIRR,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,12
