cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR,prob_NIRR
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.8821699962508042,0.11783000374919587
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.7551369102406703,0.24486308975932966
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,LDA,0,1,IRR,NIRR,False,0.32135988058290166,0.6786401194170983
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,LDA,0,1,IRR,NIRR,False,0.19372728369856507,0.8062727163014349
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.1575605863943339,0.8424394136056661
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,LDA,1,0,NIRR,IRR,False,0.9982338011474869,0.0017661988525130782
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.1608723659511201,0.8391276340488799
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.019197578777920943,0.9808024212220791
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,LDA,0,1,IRR,NIRR,False,0.4294804150064252,0.5705195849935748
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9789754250156194,0.021024574984380647
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9999999949296032,5.070396752250252e-09
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9121864983319046,0.08781350166809543
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.48406262731654115,0.5159373726834589
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,LDA,1,0,NIRR,IRR,False,0.9996624103481329,0.00033758965186710295
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.08073744078679757,0.9192625592132024
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.012572153706139955,0.98742784629386
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.7281970104927317,0.27180298950726833
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.6605402182197626,0.3394597817802374
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,LDA,0,0,IRR,IRR,True,0.9999998787500575,1.212499425599469e-07
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,LDA,0,1,IRR,NIRR,False,0.4928445303441539,0.5071554696558461
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.030121184784080768,0.9698788152159192
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,cond,LDA,1,0,NIRR,IRR,False,0.9993152715521829,0.0006847284478171059
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.03989521324223011,0.9601047867577699
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,cond,LDA,1,1,NIRR,NIRR,True,0.05603751210922758,0.9439624878907724
