target,model,classe,classe_codigo,precision,recall,f1,support
cond,Random Forest,IRR,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12
cond,Random Forest,NIRR,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,12
