cultivar,condicao,data_coleta_iso,dia,replicata,bloco,grupo_cv,analysis_id,analysis_label,modelo,y_true,y_pred,prob_irrigado,acertou
CD202,IRR,2017-02-24,dia3,1,B1,CD202_IRR_B1,dia3_CD202,dia3 - CD202,Random Forest,1,0,0.23333333333333334,False
CD202,IRR,2017-02-24,dia3,2,B2,CD202_IRR_B2,dia3_CD202,dia3 - CD202,Random Forest,1,1,0.9146666666666666,True
CD202,IRR,2017-02-24,dia3,3,B3,CD202_IRR_B3,dia3_CD202,dia3 - CD202,Random Forest,1,1,0.7186666666666667,True
CD202,IRR,2017-02-24,dia3,4,B4,CD202_IRR_B4,dia3_CD202,dia3 - CD202,Random Forest,1,1,0.968,True
CD202,NIRR,2017-02-24,dia3,1,B1,CD202_NIRR_B1,dia3_CD202,dia3 - CD202,Random Forest,0,0,0.48133333333333334,True
CD202,NIRR,2017-02-24,dia3,2,B2,CD202_NIRR_B2,dia3_CD202,dia3 - CD202,Random Forest,0,0,0.19466666666666665,True
CD202,NIRR,2017-02-24,dia3,3,B3,CD202_NIRR_B3,dia3_CD202,dia3 - CD202,Random Forest,0,0,0.014666666666666666,True
CD202,NIRR,2017-02-24,dia3,4,B4,CD202_NIRR_B4,dia3_CD202,dia3 - CD202,Random Forest,0,0,0.352,True
