cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR,prob_NIRR
BR16,IRR,2017-02-25,dia4,1,B1,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.875418017784878,0.12458198221512197
BR16,IRR,2017-02-25,dia4,2,B2,unico,unico,cond,SVM (RBF),0,1,IRR,NIRR,False,0.32209696563467227,0.6779030343653278
BR16,IRR,2017-02-25,dia4,3,B3,unico,unico,cond,SVM (RBF),0,1,IRR,NIRR,False,0.12727323263025245,0.8727267673697476
BR16,IRR,2017-02-25,dia4,4,B4,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.8936329521811361,0.10636704781886373
BR16,NIRR,2017-02-25,dia4,1,B1,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.2013438168591724,0.7986561831408278
BR16,NIRR,2017-02-25,dia4,2,B2,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.08576084232576202,0.9142391576742381
BR16,NIRR,2017-02-25,dia4,3,B3,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.35921765427188873,0.6407823457281113
BR16,NIRR,2017-02-25,dia4,4,B4,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.3459930303880683,0.6540069696119317
CD202,IRR,2017-02-25,dia4,1,B1,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.980556789121038,0.01944321087896196
CD202,IRR,2017-02-25,dia4,2,B2,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.8140511289375713,0.18594887106242866
CD202,IRR,2017-02-25,dia4,3,B3,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.7924159496589045,0.20758405034109548
CD202,IRR,2017-02-25,dia4,4,B4,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.8227028081540422,0.17729719184595769
CD202,NIRR,2017-02-25,dia4,1,B1,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.1288271837074939,0.8711728162925062
CD202,NIRR,2017-02-25,dia4,2,B2,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.17654921077412897,0.8234507892258711
CD202,NIRR,2017-02-25,dia4,3,B3,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.10053389699731961,0.8994661030026804
CD202,NIRR,2017-02-25,dia4,4,B4,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.2867547856595718,0.7132452143404283
EMB48,IRR,2017-02-25,dia4,1,B1,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.9762567087769883,0.02374329122301167
EMB48,IRR,2017-02-25,dia4,2,B2,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.8638717651357952,0.13612823486420486
EMB48,IRR,2017-02-25,dia4,3,B3,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.9243161518048792,0.07568384819512092
EMB48,IRR,2017-02-25,dia4,4,B4,unico,unico,cond,SVM (RBF),0,0,IRR,IRR,True,0.9102391092157396,0.08976089078426029
EMB48,NIRR,2017-02-25,dia4,1,B1,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.11321471031721662,0.8867852896827834
EMB48,NIRR,2017-02-25,dia4,2,B2,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.15958459771114117,0.8404154022888588
EMB48,NIRR,2017-02-25,dia4,3,B3,unico,unico,cond,SVM (RBF),1,0,NIRR,IRR,False,0.6785684231552891,0.3214315768447107
EMB48,NIRR,2017-02-25,dia4,4,B4,unico,unico,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.18502057244606238,0.8149794275539377
