wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
1418,nao_irrigado,1.3692637198,-0.0040138418,0.0040138418,2.2810644853
1433,nao_irrigado,1.4437553791,-0.0026383220,0.0026383220,2.2777797278
1677,nao_irrigado,1.0035776759,-0.0106670265,0.0106670265,2.2667203669
419,nao_irrigado,1.1199271364,-0.0085238695,0.0085238695,2.2632103705
1675,nao_irrigado,1.0541813991,-0.0097164738,0.0097164738,2.2595415249
996,irrigado,1.1879895605,0.0072575987,0.0072575987,2.2573052766
459,nao_irrigado,1.2760330219,-0.0055610369,0.0055610369,2.2317113670
1827,irrigado,1.0865720158,0.0090103807,0.0090103807,2.2249990451
489,irrigado,1.1350694487,0.0080955143,0.0080955143,2.2169295973
444,irrigado,1.2207960759,0.0064623836,0.0064623836,2.1977701194
990,nao_irrigado,1.0666418409,-0.0092697514,0.0092697514,2.1925607658
483,irrigado,1.2825857610,0.0052605107,0.0052605107,2.1763703015
1803,nao_irrigado,1.1386676516,-0.0078952707,0.0078952707,2.1757406743
2212,irrigado,1.0476810606,0.0095570223,0.0095570223,2.1741245136
2315,nao_irrigado,1.2057590085,-0.0066466173,0.0066466173,2.1697821582
997,irrigado,1.1825562988,0.0070475430,0.0070475430,2.1623656357
429,nao_irrigado,0.9683037644,-0.0109614662,0.0109614662,2.1588297274
2218,nao_irrigado,1.0153243748,-0.0100722797,0.0100722797,2.1503377586
1454,nao_irrigado,1.3816527750,-0.0032969957,0.0032969957,2.1308490457
2403,nao_irrigado,1.1393209880,-0.0077294537,0.0077294537,2.1285634499
2304,nao_irrigado,1.2157336771,-0.0062957390,0.0062957390,2.1182261377
1796,irrigado,1.2446307505,0.0057330876,0.0057330876,2.1080422298
2190,nao_irrigado,1.0780887530,-0.0087647758,0.0087647758,2.1020222802
2309,irrigado,1.5095063070,0.0008098145,0.0008098145,2.0864775751
1725,nao_irrigado,0.9233886829,-0.0115482195,0.0115482195,2.0864099205
1260,irrigado,1.1771766818,0.0068925807,0.0068925807,2.0846218459
453,nao_irrigado,1.2747177711,-0.0050965835,0.0050965835,2.0818968532
1678,nao_irrigado,0.9813630588,-0.0104564645,0.0104564645,2.0773421301
2307,nao_irrigado,1.5272391792,-0.0004291983,0.0004291983,2.0693905980
998,irrigado,1.1792587717,0.0068003982,0.0068003982,2.0680518865
560,nao_irrigado,1.0229440111,-0.0096447212,0.0096447212,2.0620363294
2405,nao_irrigado,1.1427156933,-0.0074451501,0.0074451501,2.0604541418
2182,nao_irrigado,1.1427414456,-0.0074111166,0.0074111166,2.0501624109
2310,irrigado,1.4482293550,0.0018050382,0.0018050382,2.0473889715
986,nao_irrigado,1.1880696326,-0.0065616951,0.0065616951,2.0443558146
1712,irrigado,1.3560674311,0.0034814033,0.0034814033,2.0436506276
2248,irrigado,0.9655096157,0.0106326691,0.0106326691,2.0423053937
2219,nao_irrigado,1.0289016597,-0.0094668278,0.0094668278,2.0409572801
2247,irrigado,0.9611933249,0.0106916848,0.0106916848,2.0361522028
393,nao_irrigado,1.0511763320,-0.0090221120,0.0090221120,2.0297315153
549,nao_irrigado,1.0975315253,-0.0081639389,0.0081639389,2.0270112951
387,nao_irrigado,1.0649226659,-0.0087184734,0.0087184734,2.0138520646
1655,irrigado,1.3408135030,0.0036334946,0.0036334946,2.0045877979
2308,nao_irrigado,1.5382992125,-0.0000071680,0.0000071680,2.0021137328
411,nao_irrigado,1.0409809060,-0.0091165079,0.0091165079,2.0013967409
999,irrigado,1.1770084342,0.0066167433,0.0066167433,1.9990908305
1417,nao_irrigado,1.3545953539,-0.0033617577,0.0033617577,1.9986905967
2141,irrigado,1.2703572800,0.0048892373,0.0048892373,1.9938152866
398,nao_irrigado,1.0467272304,-0.0089702091,0.0089702091,1.9888188885
2316,nao_irrigado,1.1646336814,-0.0067986719,0.0067986719,1.9853538187
922,irrigado,0.8604412315,0.0123414773,0.0123414773,1.9760028801
908,irrigado,0.9091600383,0.0114371306,0.0114371306,1.9724030819
2311,irrigado,1.3928490838,0.0025414598,0.0025414598,1.9620680561
1828,irrigado,1.0688734369,0.0084747330,0.0084747330,1.9613056598
1267,nao_irrigado,1.0210598549,-0.0093488232,0.0093488232,1.9607131789
1000,irrigado,1.1753691984,0.0064894840,0.0064894840,1.9508568840
1261,irrigado,1.1917161762,0.0061849454,0.0061849454,1.9493127644
777,irrigado,1.1429876475,0.0070683691,0.0070683691,1.9464418958
1262,irrigado,1.2212673669,0.0056218041,0.0056218041,1.9426536798
1671,irrigado,1.2758108202,0.0046112093,0.0046112093,1.9391976273
2140,irrigado,1.2646277796,0.0047754316,0.0047754316,1.9267264219
1003,irrigado,1.1661171085,0.0065785319,0.0065785319,1.9261821198
2246,irrigado,0.9549584467,0.0104407937,0.0104407937,1.9241866299
1268,nao_irrigado,1.0018184640,-0.0095520958,0.0095520958,1.9149422166
1002,irrigado,1.1693471385,0.0064671003,0.0064671003,1.9101589486
1001,irrigado,1.1723523907,0.0063906931,0.0063906931,1.9036131462
2265,nao_irrigado,1.1847989836,-0.0061331109,0.0061331109,1.8945545486
899,nao_irrigado,0.7925941100,-0.0132585808,0.0132585808,1.8760452361
2142,irrigado,1.2737476911,0.0044252327,0.0044252327,1.8705764369
1797,irrigado,1.2435593352,0.0049697808,0.0049697808,1.8679540974
1649,nao_irrigado,1.1910656535,-0.0058872938,0.0058872938,1.8543828249
1004,irrigado,1.1623137039,0.0064009950,0.0064009950,1.8503714969
1794,irrigado,1.2315814909,0.0051104885,0.0051104885,1.8438066052
2305,nao_irrigado,1.3529117024,-0.0028503875,0.0028503875,1.8324192382
1795,irrigado,1.2372478267,0.0049597453,0.0049597453,1.8294164959
1651,nao_irrigado,1.2111129276,-0.0054228272,0.0054228272,1.8245861774
913,nao_irrigado,0.8261773027,-0.0124621436,0.0124621436,1.8204989566
2377,nao_irrigado,0.9752574309,-0.0096916361,0.0096916361,1.8085034598
2167,nao_irrigado,1.2416641060,-0.0048082947,0.0048082947,1.8077862054
1829,irrigado,1.0597702864,0.0081253311,0.0081253311,1.8030167396
2249,irrigado,0.9583098554,0.0099066048,0.0099066048,1.7792065497
477,irrigado,1.2263961872,0.0049877487,0.0049877487,1.7770355722
2220,nao_irrigado,1.0477016683,-0.0082433042,0.0082433042,1.7713877062
842,irrigado,1.1831959154,0.0057573932,0.0057573932,1.7703338705
2379,nao_irrigado,1.0056625069,-0.0090090208,0.0090090208,1.7700050076
1005,irrigado,1.1565676139,0.0062210505,0.0062210505,1.7629078890
1659,irrigado,1.3782698734,0.0021531883,0.0021531883,1.7610934003
1734,nao_irrigado,0.9840342830,-0.0093588342,0.0093588342,1.7557608383
627,irrigado,1.0150673189,0.0087810973,0.0087810973,1.7529515341
776,irrigado,1.1145151761,0.0069295382,0.0069295382,1.7439013149
561,nao_irrigado,1.0032201988,-0.0089265614,0.0089265614,1.7309970627
397,nao_irrigado,1.0295991266,-0.0084249876,0.0084249876,1.7253948535
1416,nao_irrigado,1.3388315173,-0.0026956560,0.0026956560,1.7058634602
462,irrigado,1.2227395405,0.0047948454,0.0047948454,1.6973373768
1793,irrigado,1.2143473621,0.0049301506,0.0049301506,1.6916786944
1149,irrigado,1.0055664737,0.0087538697,0.0087538697,1.6912231989
1455,nao_irrigado,1.3556872229,-0.0023350689,0.0023350689,1.6899902403
1640,irrigado,1.0515542674,0.0078904504,0.0078904504,1.6848300496
900,nao_irrigado,0.8439423693,-0.0116886735,0.0116886735,1.6831239304
1699,irrigado,1.0561704660,0.0077657579,0.0077657579,1.6725283511
1830,irrigado,1.0540829903,0.0077663190,0.0077663190,1.6609722830
2131,nao_irrigado,1.2149667218,-0.0047547819,0.0047547819,1.6413815425
433,nao_irrigado,1.1368416807,-0.0061384009,0.0061384009,1.6267363633
2298,irrigado,0.9599952098,0.0093521424,0.0093521424,1.6186491622
2221,nao_irrigado,1.0627469184,-0.0074681871,0.0074681871,1.6182267951
456,irrigado,1.2379367769,0.0042225157,0.0042225157,1.6072152820
1806,nao_irrigado,1.0001115817,-0.0085749534,0.0085749534,1.6057109422
848,irrigado,1.2105456846,0.0047008547,0.0047008547,1.6000058272
432,nao_irrigado,1.1419247918,-0.0059321639,0.0059321639,1.5920522852
1823,irrigado,1.0912669198,0.0068209873,0.0068209873,1.5799975312
1802,nao_irrigado,1.1471783328,-0.0057800977,0.0057800977,1.5749372584
474,nao_irrigado,1.2735556432,-0.0034572120,0.0034572120,1.5726531787
478,irrigado,1.2335648930,0.0041712751,0.0041712751,1.5669395729
845,irrigado,1.2015286720,0.0047249748,0.0047249748,1.5567416646
2380,nao_irrigado,1.0056394810,-0.0083105328,0.0083105328,1.5556837986
1266,nao_irrigado,1.0235501545,-0.0079795975,0.0079795975,1.5548304892
1831,irrigado,1.0515706429,0.0074589108,0.0074589108,1.5525901199
2306,irrigado,1.4561823955,0.0000107829,0.0000107829,1.5418621517
1713,irrigado,1.3019953864,0.0028126308,0.0028126308,1.5347759980
788,irrigado,1.0330599300,0.0077267464,0.0077267464,1.5307226435
1835,irrigado,1.0807629974,0.0068501462,0.0068501462,1.5299245479
370,irrigado,0.9273398043,0.0096539840,0.0096539840,1.5277399769
2191,nao_irrigado,1.0604650380,-0.0072027965,0.0072027965,1.5240242123
628,irrigado,1.0137891458,0.0080560046,0.0080560046,1.5234201197
2166,nao_irrigado,1.2346910424,-0.0040053998,0.0040053998,1.5224008799
473,nao_irrigado,1.2602010203,-0.0035273958,0.0035273958,1.5191443196
2139,irrigado,1.2595382485,0.0035340605,0.0035340605,1.5174643615
434,nao_irrigado,1.1521212587,-0.0054772890,0.0054772890,1.5098517644
2136,nao_irrigado,1.2446949433,-0.0037743063,0.0037743063,1.5077412032
1724,nao_irrigado,0.9005151284,-0.0100761834,0.0100761834,1.5064976162
909,irrigado,0.8318787178,0.0113119775,0.0113119775,1.4998321837
668,nao_irrigado,1.2967801106,-0.0027728698,0.0027728698,1.4932821031
1801,nao_irrigado,1.1540903523,-0.0053548737,0.0053548737,1.4833760617
2168,nao_irrigado,1.2357967192,-0.0038429735,0.0038429735,1.4788048278
2314,nao_irrigado,1.2413058373,-0.0037361076,0.0037361076,1.4769864033
2181,nao_irrigado,1.1380411861,-0.0056207272,0.0056207272,1.4747305819
439,irrigado,1.0494033923,0.0072139532,0.0072139532,1.4652973493
1832,irrigado,1.0513400839,0.0071755772,0.0071755772,1.4644103195
778,irrigado,1.1518300811,0.0053223274,0.0053223274,1.4606967373
2198,irrigado,1.0412949659,0.0073354371,0.0073354371,1.4569945706
1263,irrigado,1.1886178750,0.0045962489,0.0045962489,1.4447305511
1674,nao_irrigado,1.0749534246,-0.0066732560,0.0066732560,1.4430408946
1834,irrigado,1.0633091733,0.0068493052,0.0068493052,1.4316051528
2152,nao_irrigado,1.2334802956,-0.0037258752,0.0037258752,1.4298820982
667,nao_irrigado,1.2552274111,-0.0032938412,0.0032938412,1.4195811935
1833,irrigado,1.0545873427,0.0069516907,0.0069516907,1.4139995417
2245,irrigado,0.9360575896,0.0091096191,0.0091096191,1.4097895609
1415,nao_irrigado,1.3211070941,-0.0020394747,0.0020394747,1.4050631721
463,irrigado,1.2492196404,0.0033556477,0.0033556477,1.4047805212
1249,nao_irrigado,1.1082026769,-0.0059376468,0.0059376468,1.4042713448
2151,nao_irrigado,1.2467897457,-0.0033939177,0.0033939177,1.4028640765
406,nao_irrigado,0.9572652884,-0.0086964460,0.0086964460,1.4022417550
562,nao_irrigado,0.9858962833,-0.0081605892,0.0081605892,1.3987795255
2072,irrigado,0.9991741715,0.0078727093,0.0078727093,1.3851005921
2229,nao_irrigado,1.2887545270,-0.0025641856,0.0025641856,1.3841984770
872,irrigado,1.0623584947,0.0067112800,0.0067112800,1.3839384059
486,irrigado,1.2190403544,0.0038086681,0.0038086681,1.3741421238
1792,irrigado,1.1854857796,0.0044101227,0.0044101227,1.3700576424
2421,irrigado,0.9294405875,0.0090992800,0.0090992800,1.3694425012
847,irrigado,1.2031109264,0.0040686425,0.0040686425,1.3643665180
2397,irrigado,0.9767305397,0.0082072358,0.0082072358,1.3615874693
919,irrigado,0.8698319721,0.0101557549,0.0101557549,1.3585099006
