dia,banda,comprimento_onda_nm,status,ranking
dia3,band_1574,1574,Rejeitado,249
dia3,band_1575,1575,Rejeitado,28
dia3,band_1576,1576,Rejeitado,797
dia3,band_1577,1577,Rejeitado,1446
dia3,band_1578,1578,Rejeitado,797
dia3,band_1579,1579,Rejeitado,174
dia3,band_1580,1580,Rejeitado,19
dia3,band_1581,1581,Rejeitado,98
dia3,band_1582,1582,Rejeitado,321
dia3,band_1583,1583,Rejeitado,1050
dia3,band_1584,1584,Rejeitado,575
dia3,band_1585,1585,Rejeitado,88
dia3,band_1586,1586,Rejeitado,797
dia3,band_1587,1587,Rejeitado,196
dia3,band_1588,1588,Rejeitado,575
dia3,band_1589,1589,Rejeitado,451
dia3,band_1590,1590,Rejeitado,1446
dia3,band_1591,1591,Rejeitado,54
dia3,band_1592,1592,Rejeitado,361
dia3,band_1593,1593,Rejeitado,263
dia3,band_1594,1594,Rejeitado,451
dia3,band_1595,1595,Rejeitado,451
dia3,band_1596,1596,Rejeitado,797
dia3,band_1597,1597,Rejeitado,211
dia3,band_1598,1598,Rejeitado,797
dia3,band_1599,1599,Rejeitado,451
dia3,band_1600,1600,Rejeitado,451
dia3,band_1601,1601,Rejeitado,271
dia3,band_1602,1602,Rejeitado,84
dia3,band_1603,1603,Rejeitado,86
dia3,band_1604,1604,Rejeitado,1446
dia3,band_1605,1605,Rejeitado,575
dia3,band_1606,1606,Rejeitado,51
dia3,band_1607,1607,Rejeitado,321
dia3,band_1608,1608,Rejeitado,797
dia3,band_1609,1609,Rejeitado,321
dia3,band_1610,1610,Rejeitado,797
dia3,band_1611,1611,Rejeitado,451
dia3,band_1612,1612,Rejeitado,177
dia3,band_1613,1613,Rejeitado,321
dia3,band_1614,1614,Rejeitado,451
dia3,band_1615,1615,Rejeitado,93
dia3,band_1616,1616,Rejeitado,1446
dia3,band_1617,1617,Rejeitado,797
dia3,band_1618,1618,Rejeitado,197
dia3,band_1619,1619,Rejeitado,1446
dia3,band_1620,1620,Rejeitado,797
dia3,band_1621,1621,Rejeitado,1446
dia3,band_1622,1622,Rejeitado,1446
dia3,band_1623,1623,Rejeitado,13
dia3,band_1624,1624,Rejeitado,1050
dia3,band_1625,1625,Rejeitado,1446
dia3,band_1626,1626,Rejeitado,797
dia3,band_1627,1627,Rejeitado,451
dia3,band_1628,1628,Rejeitado,1446
dia3,band_1629,1629,Rejeitado,321
dia3,band_1630,1630,Rejeitado,1446
dia3,band_1631,1631,Rejeitado,1446
dia3,band_1632,1632,Rejeitado,1446
dia3,band_1633,1633,Rejeitado,1446
dia3,band_1634,1634,Rejeitado,32
dia3,band_1635,1635,Rejeitado,275
dia3,band_1636,1636,Rejeitado,451
dia3,band_1637,1637,Rejeitado,797
dia3,band_1638,1638,Rejeitado,321
dia3,band_1639,1639,Rejeitado,1446
dia3,band_1640,1640,Rejeitado,1446
dia3,band_1641,1641,Rejeitado,5
dia3,band_1642,1642,Rejeitado,199
dia3,band_1643,1643,Rejeitado,195
dia3,band_1644,1644,Rejeitado,25
dia3,band_1645,1645,Rejeitado,19
dia3,band_1646,1646,Rejeitado,575
dia3,band_1647,1647,Rejeitado,575
dia3,band_1648,1648,Rejeitado,451
dia3,band_1649,1649,Rejeitado,19
dia3,band_1650,1650,Rejeitado,131
dia3,band_1651,1651,Rejeitado,1446
dia3,band_1652,1652,Rejeitado,266
dia3,band_1653,1653,Rejeitado,209
dia3,band_1654,1654,Rejeitado,797
dia3,band_1655,1655,Rejeitado,797
dia3,band_1656,1656,Rejeitado,451
dia3,band_1657,1657,Rejeitado,1446
dia3,band_1658,1658,Rejeitado,575
dia3,band_1659,1659,Rejeitado,451
dia3,band_1660,1660,Rejeitado,321
dia3,band_1661,1661,Rejeitado,1446
dia3,band_1662,1662,Rejeitado,277
dia3,band_1663,1663,Rejeitado,1446
dia3,band_1664,1664,Rejeitado,1446
dia3,band_1665,1665,Rejeitado,1446
dia3,band_1666,1666,Rejeitado,281
dia3,band_1667,1667,Rejeitado,992
dia3,band_1668,1668,Rejeitado,1446
dia3,band_1669,1669,Rejeitado,1446
dia3,band_1670,1670,Rejeitado,1446
dia3,band_1671,1671,Rejeitado,204
dia3,band_1672,1672,Rejeitado,451
dia3,band_1673,1673,Rejeitado,1446
dia3,band_1674,1674,Rejeitado,1446
dia3,band_1675,1675,Rejeitado,1446
dia3,band_1676,1676,Rejeitado,797
dia3,band_1677,1677,Rejeitado,797
dia3,band_1678,1678,Rejeitado,1446
dia3,band_1679,1679,Rejeitado,797
dia3,band_1680,1680,Rejeitado,451
dia3,band_1681,1681,Rejeitado,1446
dia3,band_1682,1682,Rejeitado,122
dia3,band_1683,1683,Rejeitado,1446
dia3,band_1684,1684,Rejeitado,321
dia3,band_1685,1685,Rejeitado,575
dia3,band_1686,1686,Rejeitado,321
dia3,band_1687,1687,Rejeitado,1050
dia3,band_1688,1688,Rejeitado,797
dia3,band_1689,1689,Rejeitado,240
dia3,band_1690,1690,Rejeitado,1446
dia3,band_1691,1691,Rejeitado,234
dia3,band_1692,1692,Rejeitado,1446
dia3,band_1693,1693,Rejeitado,1446
dia3,band_1694,1694,Rejeitado,1446
dia3,band_1695,1695,Rejeitado,221
dia3,band_1696,1696,Rejeitado,451
dia3,band_1697,1697,Rejeitado,797
dia3,band_1698,1698,Rejeitado,797
dia3,band_1699,1699,Rejeitado,797
dia3,band_1700,1700,Rejeitado,321
dia3,band_1701,1701,Rejeitado,575
dia3,band_1702,1702,Rejeitado,451
dia3,band_1703,1703,Rejeitado,221
dia3,band_1704,1704,Rejeitado,1446
dia3,band_1705,1705,Rejeitado,797
dia3,band_1706,1706,Rejeitado,797
dia3,band_1707,1707,Rejeitado,1446
dia3,band_1708,1708,Rejeitado,43
dia3,band_1709,1709,Rejeitado,1446
dia3,band_1710,1710,Rejeitado,451
dia3,band_1711,1711,Rejeitado,361
dia3,band_1712,1712,Rejeitado,1446
dia3,band_1713,1713,Rejeitado,60
dia3,band_1714,1714,Rejeitado,11
dia3,band_1715,1715,Rejeitado,28
dia3,band_1716,1716,Rejeitado,797
dia3,band_1717,1717,Rejeitado,451
dia3,band_1718,1718,Rejeitado,1446
dia3,band_1719,1719,Rejeitado,797
dia3,band_1720,1720,Rejeitado,451
dia3,band_1721,1721,Rejeitado,797
dia3,band_1722,1722,Rejeitado,139
dia3,band_1723,1723,Rejeitado,1446
dia3,band_1724,1724,Rejeitado,244
dia3,band_1725,1725,Rejeitado,181
dia3,band_1726,1726,Rejeitado,1446
dia3,band_1727,1727,Rejeitado,797
dia3,band_1728,1728,Rejeitado,1446
dia3,band_1729,1729,Rejeitado,535
dia3,band_1730,1730,Rejeitado,321
dia3,band_1731,1731,Rejeitado,1050
dia3,band_1732,1732,Rejeitado,131
dia3,band_1733,1733,Rejeitado,451
dia3,band_1734,1734,Rejeitado,797
dia3,band_1735,1735,Rejeitado,190
dia3,band_1736,1736,Rejeitado,321
dia3,band_1737,1737,Rejeitado,109
dia3,band_1738,1738,Rejeitado,321
dia3,band_1739,1739,Rejeitado,269
dia3,band_1740,1740,Rejeitado,797
dia3,band_1741,1741,Rejeitado,172
dia3,band_1742,1742,Rejeitado,287
dia3,band_1743,1743,Rejeitado,797
dia3,band_1744,1744,Rejeitado,1050
dia3,band_1745,1745,Rejeitado,321
dia3,band_1746,1746,Rejeitado,286
dia3,band_1747,1747,Rejeitado,575
dia3,band_1748,1748,Rejeitado,321
dia3,band_1749,1749,Rejeitado,1446
dia3,band_1750,1750,Rejeitado,321
dia3,band_1751,1751,Rejeitado,1050
dia3,band_1752,1752,Rejeitado,797
dia3,band_1753,1753,Rejeitado,118
dia3,band_1754,1754,Rejeitado,992
dia3,band_1755,1755,Rejeitado,1446
dia3,band_1756,1756,Rejeitado,1446
dia3,band_1757,1757,Rejeitado,535
dia3,band_1758,1758,Rejeitado,47
dia3,band_1759,1759,Rejeitado,160
dia3,band_1760,1760,Rejeitado,797
dia3,band_1761,1761,Rejeitado,797
dia3,band_1762,1762,Rejeitado,235
dia3,band_1763,1763,Rejeitado,451
dia3,band_1764,1764,Rejeitado,13
dia3,band_1765,1765,Rejeitado,243
dia3,band_1766,1766,Rejeitado,797
dia3,band_1767,1767,Rejeitado,797
dia3,band_1768,1768,Rejeitado,160
dia3,band_1769,1769,Rejeitado,1050
dia3,band_1770,1770,Rejeitado,1446
dia3,band_1771,1771,Rejeitado,1446
dia3,band_1772,1772,Rejeitado,1050
dia3,band_1773,1773,Rejeitado,797
dia3,band_1774,1774,Rejeitado,451
dia3,band_1775,1775,Rejeitado,575
dia3,band_1776,1776,Rejeitado,451
dia3,band_1777,1777,Rejeitado,1446
dia3,band_1778,1778,Rejeitado,1446
dia3,band_1779,1779,Rejeitado,1446
dia3,band_1780,1780,Rejeitado,1446
dia3,band_1781,1781,Rejeitado,1446
dia3,band_1782,1782,Rejeitado,797
dia3,band_1783,1783,Rejeitado,797
dia3,band_1784,1784,Rejeitado,1050
dia3,band_1785,1785,Rejeitado,1446
dia3,band_1786,1786,Rejeitado,1446
dia3,band_1787,1787,Rejeitado,1446
dia3,band_1788,1788,Rejeitado,797
dia3,band_1789,1789,Rejeitado,1050
dia3,band_1790,1790,Rejeitado,1446
dia3,band_1791,1791,Rejeitado,273
dia3,band_1792,1792,Rejeitado,1446
dia3,band_1793,1793,Rejeitado,797
dia3,band_1794,1794,Rejeitado,797
dia3,band_1795,1795,Rejeitado,451
dia3,band_1796,1796,Rejeitado,797
dia3,band_1797,1797,Rejeitado,1446
dia3,band_1798,1798,Rejeitado,1446
dia3,band_1799,1799,Rejeitado,797
dia3,band_1951,1951,Rejeitado,797
dia3,band_1952,1952,Rejeitado,1446
dia3,band_1953,1953,Rejeitado,1050
dia3,band_1954,1954,Rejeitado,451
dia3,band_1955,1955,Rejeitado,1446
dia3,band_1956,1956,Rejeitado,1446
dia3,band_1957,1957,Rejeitado,1050
dia3,band_1958,1958,Rejeitado,1446
dia3,band_1959,1959,Rejeitado,575
dia3,band_1960,1960,Rejeitado,109
dia3,band_1961,1961,Rejeitado,797
dia3,band_1962,1962,Rejeitado,1446
dia3,band_1963,1963,Rejeitado,797
dia3,band_1964,1964,Rejeitado,178
dia3,band_1965,1965,Rejeitado,139
dia3,band_1966,1966,Rejeitado,797
dia3,band_1967,1967,Rejeitado,451
dia3,band_1968,1968,Rejeitado,797
dia3,band_1969,1969,Rejeitado,1446
dia3,band_1970,1970,Rejeitado,150
dia3,band_1971,1971,Rejeitado,245
dia3,band_1972,1972,Rejeitado,797
dia3,band_1973,1973,Rejeitado,45
dia3,band_1974,1974,Rejeitado,797
dia3,band_1975,1975,Rejeitado,1446
dia3,band_1976,1976,Rejeitado,451
dia3,band_1977,1977,Rejeitado,1446
dia3,band_1978,1978,Rejeitado,451
dia3,band_1979,1979,Rejeitado,102
dia3,band_1980,1980,Rejeitado,221
dia3,band_1981,1981,Rejeitado,1050
dia3,band_1982,1982,Rejeitado,128
dia3,band_1983,1983,Rejeitado,451
dia3,band_1984,1984,Rejeitado,451
dia3,band_1985,1985,Rejeitado,66
dia3,band_1986,1986,Rejeitado,361
dia3,band_1987,1987,Rejeitado,321
dia3,band_1988,1988,Rejeitado,451
dia3,band_1989,1989,Rejeitado,150
dia3,band_1990,1990,Rejeitado,74
dia3,band_1991,1991,Rejeitado,1050
dia3,band_1992,1992,Rejeitado,1446
dia3,band_1993,1993,Rejeitado,1446
dia3,band_1994,1994,Rejeitado,205
dia3,band_1995,1995,Rejeitado,451
dia3,band_1996,1996,Rejeitado,175
dia3,band_1997,1997,Rejeitado,451
dia3,band_1998,1998,Rejeitado,1446
dia3,band_1999,1999,Rejeitado,451
dia3,band_2000,2000,Rejeitado,93
dia3,band_2001,2001,Rejeitado,451
dia3,band_2002,2002,Rejeitado,3
dia3,band_2003,2003,Rejeitado,248
dia3,band_2004,2004,Rejeitado,215
dia3,band_2005,2005,Rejeitado,321
dia3,band_2006,2006,Rejeitado,42
dia3,band_2007,2007,Rejeitado,241
dia3,band_2008,2008,Rejeitado,797
dia3,band_2009,2009,Rejeitado,575
dia3,band_2010,2010,Rejeitado,67
dia3,band_2011,2011,Rejeitado,797
dia3,band_2012,2012,Rejeitado,95
dia3,band_2013,2013,Rejeitado,179
dia3,band_2014,2014,Rejeitado,113
dia3,band_2015,2015,Rejeitado,451
dia3,band_2016,2016,Rejeitado,992
dia3,band_2017,2017,Rejeitado,797
dia3,band_2018,2018,Rejeitado,35
dia3,band_2019,2019,Rejeitado,797
dia3,band_2020,2020,Rejeitado,19
dia3,band_2021,2021,Rejeitado,68
dia3,band_2022,2022,Rejeitado,1446
dia3,band_2023,2023,Rejeitado,1446
dia3,band_2024,2024,Rejeitado,797
dia3,band_2025,2025,Rejeitado,139
dia3,band_2026,2026,Rejeitado,131
dia3,band_2027,2027,Rejeitado,1446
dia3,band_2028,2028,Rejeitado,1446
dia3,band_2029,2029,Rejeitado,797
dia3,band_2030,2030,Rejeitado,1446
dia3,band_2031,2031,Rejeitado,575
dia3,band_2032,2032,Rejeitado,229
dia3,band_2033,2033,Rejeitado,451
dia3,band_2034,2034,Rejeitado,83
dia3,band_2035,2035,Rejeitado,139
dia3,band_2036,2036,Rejeitado,451
dia3,band_2037,2037,Rejeitado,1050
dia3,band_2038,2038,Rejeitado,797
dia3,band_2039,2039,Rejeitado,239
dia3,band_2040,2040,Rejeitado,250
dia3,band_2041,2041,Rejeitado,56
dia3,band_2042,2042,Rejeitado,122
dia3,band_2043,2043,Rejeitado,264
dia3,band_2044,2044,Rejeitado,797
dia3,band_2045,2045,Tentativa,2
dia3,band_2046,2046,Rejeitado,797
dia3,band_2047,2047,Rejeitado,321
dia3,band_2048,2048,Rejeitado,232
dia3,band_2049,2049,Rejeitado,797
dia3,band_2050,2050,Rejeitado,1446
dia3,band_2051,2051,Rejeitado,213
dia3,band_2052,2052,Rejeitado,451
dia3,band_2053,2053,Rejeitado,109
dia3,band_2054,2054,Rejeitado,189
dia3,band_2055,2055,Rejeitado,44
dia3,band_2056,2056,Rejeitado,797
dia3,band_2057,2057,Rejeitado,80
dia3,band_2058,2058,Rejeitado,206
dia3,band_2059,2059,Rejeitado,1446
dia3,band_2060,2060,Rejeitado,797
dia3,band_2061,2061,Rejeitado,797
dia3,band_2062,2062,Rejeitado,1446
dia3,band_2063,2063,Rejeitado,260
dia3,band_2064,2064,Rejeitado,321
dia3,band_2065,2065,Rejeitado,1446
dia3,band_2066,2066,Rejeitado,451
dia3,band_2067,2067,Rejeitado,361
dia3,band_2068,2068,Rejeitado,992
dia3,band_2069,2069,Rejeitado,1050
dia3,band_2070,2070,Rejeitado,321
dia3,band_2071,2071,Rejeitado,797
dia3,band_2072,2072,Rejeitado,1050
dia3,band_2073,2073,Rejeitado,575
dia3,band_2074,2074,Rejeitado,535
dia3,band_2075,2075,Rejeitado,797
dia3,band_2076,2076,Rejeitado,797
dia3,band_2077,2077,Rejeitado,321
dia3,band_2078,2078,Rejeitado,1446
dia3,band_2079,2079,Rejeitado,451
dia3,band_2080,2080,Rejeitado,797
dia3,band_2081,2081,Rejeitado,797
dia3,band_2082,2082,Rejeitado,1446
dia3,band_2083,2083,Rejeitado,321
dia3,band_2084,2084,Rejeitado,122
dia3,band_2085,2085,Rejeitado,797
dia3,band_2086,2086,Rejeitado,1446
dia3,band_2087,2087,Rejeitado,797
dia3,band_2088,2088,Rejeitado,451
dia3,band_2089,2089,Rejeitado,992
dia3,band_2090,2090,Rejeitado,1050
dia3,band_2091,2091,Rejeitado,797
dia3,band_2092,2092,Rejeitado,1446
dia3,band_2093,2093,Rejeitado,575
dia3,band_2094,2094,Rejeitado,1446
dia3,band_2095,2095,Rejeitado,321
dia3,band_2096,2096,Rejeitado,575
dia3,band_2097,2097,Rejeitado,1446
dia3,band_2098,2098,Rejeitado,451
dia3,band_2099,2099,Rejeitado,183
dia3,band_2100,2100,Rejeitado,451
dia3,band_2101,2101,Rejeitado,1446
dia3,band_2102,2102,Rejeitado,1446
dia3,band_2103,2103,Rejeitado,1446
dia3,band_2104,2104,Rejeitado,451
dia3,band_2105,2105,Rejeitado,257
dia3,band_2106,2106,Rejeitado,1446
dia3,band_2107,2107,Rejeitado,1050
dia3,band_2108,2108,Rejeitado,797
dia3,band_2109,2109,Rejeitado,575
dia3,band_2110,2110,Rejeitado,1446
dia3,band_2111,2111,Rejeitado,1446
dia3,band_2112,2112,Rejeitado,1446
dia3,band_2113,2113,Rejeitado,1446
dia3,band_2114,2114,Rejeitado,575
dia3,band_2115,2115,Rejeitado,797
dia3,band_2116,2116,Rejeitado,1446
dia3,band_2117,2117,Rejeitado,255
dia3,band_2118,2118,Rejeitado,797
dia3,band_2119,2119,Rejeitado,797
dia3,band_2120,2120,Rejeitado,797
dia3,band_2121,2121,Rejeitado,797
dia3,band_2122,2122,Rejeitado,797
dia3,band_2123,2123,Rejeitado,1050
dia3,band_2124,2124,Rejeitado,797
dia3,band_2125,2125,Rejeitado,361
dia3,band_2126,2126,Rejeitado,1446
dia3,band_2127,2127,Rejeitado,797
dia3,band_2128,2128,Rejeitado,1446
dia3,band_2129,2129,Rejeitado,451
dia3,band_2130,2130,Rejeitado,797
dia3,band_2131,2131,Rejeitado,797
dia3,band_2132,2132,Rejeitado,797
dia3,band_2133,2133,Rejeitado,451
dia3,band_2134,2134,Rejeitado,1050
dia3,band_2135,2135,Rejeitado,1446
dia3,band_2136,2136,Rejeitado,797
dia3,band_2137,2137,Rejeitado,1446
dia3,band_2138,2138,Rejeitado,131
dia3,band_2139,2139,Rejeitado,797
dia3,band_2140,2140,Rejeitado,1446
dia3,band_2141,2141,Rejeitado,575
dia3,band_2142,2142,Rejeitado,451
dia3,band_2143,2143,Rejeitado,1446
dia3,band_2144,2144,Rejeitado,1446
dia3,band_2145,2145,Rejeitado,1446
dia3,band_2146,2146,Rejeitado,278
dia3,band_2147,2147,Rejeitado,1446
dia3,band_2148,2148,Rejeitado,1050
dia3,band_2149,2149,Rejeitado,451
dia3,band_2150,2150,Rejeitado,1446
dia3,band_2151,2151,Rejeitado,451
dia3,band_2152,2152,Rejeitado,451
dia3,band_2153,2153,Rejeitado,221
dia3,band_2154,2154,Rejeitado,1446
dia3,band_2155,2155,Rejeitado,1446
dia3,band_2156,2156,Rejeitado,1050
dia3,band_2157,2157,Rejeitado,797
dia3,band_2158,2158,Rejeitado,797
dia3,band_2159,2159,Rejeitado,1446
dia3,band_2160,2160,Rejeitado,575
dia3,band_2161,2161,Rejeitado,321
dia3,band_2162,2162,Rejeitado,1446
dia3,band_2163,2163,Rejeitado,535
dia3,band_2164,2164,Rejeitado,797
dia3,band_2165,2165,Rejeitado,451
dia3,band_2166,2166,Rejeitado,221
dia3,band_2167,2167,Rejeitado,575
dia3,band_2168,2168,Rejeitado,1446
dia3,band_2169,2169,Rejeitado,797
dia3,band_2170,2170,Rejeitado,451
dia3,band_2171,2171,Rejeitado,797
dia3,band_2172,2172,Rejeitado,34
dia3,band_2173,2173,Rejeitado,1446
dia3,band_2174,2174,Rejeitado,451
dia3,band_2175,2175,Rejeitado,1446
dia3,band_2176,2176,Rejeitado,1446
dia3,band_2177,2177,Rejeitado,575
dia3,band_2178,2178,Rejeitado,361
dia3,band_2179,2179,Rejeitado,109
dia3,band_2180,2180,Rejeitado,797
dia3,band_2181,2181,Rejeitado,451
dia3,band_2182,2182,Rejeitado,797
dia3,band_2183,2183,Rejeitado,361
dia3,band_2184,2184,Rejeitado,797
dia3,band_2185,2185,Rejeitado,214
dia3,band_2186,2186,Rejeitado,1446
dia3,band_2187,2187,Rejeitado,797
dia3,band_2188,2188,Rejeitado,1446
dia3,band_2189,2189,Rejeitado,1446
dia3,band_2190,2190,Rejeitado,797
dia3,band_2191,2191,Rejeitado,1050
dia3,band_2192,2192,Rejeitado,321
dia3,band_2193,2193,Rejeitado,451
dia3,band_2194,2194,Rejeitado,451
dia3,band_2195,2195,Rejeitado,797
dia3,band_2196,2196,Rejeitado,1446
dia3,band_2197,2197,Rejeitado,1446
dia3,band_2198,2198,Rejeitado,797
dia3,band_2199,2199,Rejeitado,1446
dia3,band_2200,2200,Rejeitado,797
dia3,band_2201,2201,Rejeitado,797
dia3,band_2202,2202,Rejeitado,1446
dia3,band_2203,2203,Rejeitado,168
dia3,band_2204,2204,Rejeitado,1446
dia3,band_2205,2205,Rejeitado,451
dia3,band_2206,2206,Rejeitado,451
dia3,band_2207,2207,Rejeitado,289
dia3,band_2208,2208,Rejeitado,797
dia3,band_2209,2209,Rejeitado,1446
dia3,band_2210,2210,Rejeitado,118
dia3,band_2211,2211,Rejeitado,797
dia3,band_2212,2212,Rejeitado,797
dia3,band_2213,2213,Rejeitado,1446
dia3,band_2214,2214,Rejeitado,797
dia3,band_2215,2215,Rejeitado,1446
dia3,band_2216,2216,Rejeitado,451
dia3,band_2217,2217,Rejeitado,221
dia3,band_2218,2218,Rejeitado,321
dia3,band_2219,2219,Rejeitado,451
dia3,band_2220,2220,Rejeitado,451
dia3,band_2221,2221,Rejeitado,1446
dia3,band_2222,2222,Rejeitado,797
dia3,band_2223,2223,Rejeitado,1446
dia3,band_2224,2224,Rejeitado,1446
dia3,band_2225,2225,Rejeitado,201
dia3,band_2226,2226,Rejeitado,321
dia3,band_2227,2227,Rejeitado,1446
dia3,band_2228,2228,Rejeitado,451
dia3,band_2229,2229,Rejeitado,252
dia3,band_2230,2230,Rejeitado,258
dia3,band_2231,2231,Rejeitado,1446
dia3,band_2232,2232,Rejeitado,1446
dia3,band_2233,2233,Rejeitado,1446
dia3,band_2234,2234,Rejeitado,797
dia3,band_2235,2235,Rejeitado,1050
dia3,band_2236,2236,Rejeitado,160
dia3,band_2237,2237,Rejeitado,1446
dia3,band_2238,2238,Rejeitado,1446
dia3,band_2239,2239,Rejeitado,1446
dia3,band_2240,2240,Rejeitado,1050
dia3,band_2241,2241,Rejeitado,276
dia3,band_2242,2242,Rejeitado,1446
dia3,band_2243,2243,Rejeitado,451
dia3,band_2244,2244,Rejeitado,1446
dia3,band_2245,2245,Rejeitado,797
dia3,band_2246,2246,Rejeitado,797
dia3,band_2247,2247,Rejeitado,575
dia3,band_2248,2248,Rejeitado,1446
dia3,band_2249,2249,Rejeitado,1446
dia3,band_2250,2250,Rejeitado,797
dia3,band_2251,2251,Rejeitado,1446
dia3,band_2252,2252,Rejeitado,797
dia3,band_2253,2253,Rejeitado,797
dia3,band_2254,2254,Rejeitado,1446
dia3,band_2255,2255,Rejeitado,1446
dia3,band_2256,2256,Rejeitado,797
dia3,band_2257,2257,Rejeitado,1446
dia3,band_2258,2258,Rejeitado,797
dia3,band_2259,2259,Rejeitado,1446
dia3,band_2260,2260,Rejeitado,451
dia3,band_2261,2261,Rejeitado,451
dia3,band_2262,2262,Rejeitado,797
dia3,band_2263,2263,Rejeitado,1446
dia3,band_2264,2264,Rejeitado,1446
dia3,band_2265,2265,Rejeitado,575
dia3,band_2266,2266,Rejeitado,797
dia3,band_2267,2267,Rejeitado,797
dia3,band_2268,2268,Rejeitado,1446
dia3,band_2269,2269,Rejeitado,36
dia3,band_2270,2270,Rejeitado,797
dia3,band_2271,2271,Rejeitado,797
dia3,band_2272,2272,Rejeitado,797
dia3,band_2273,2273,Rejeitado,451
dia3,band_2274,2274,Rejeitado,78
dia3,band_2275,2275,Rejeitado,797
dia3,band_2276,2276,Rejeitado,797
dia3,band_2277,2277,Rejeitado,451
dia3,band_2278,2278,Rejeitado,1446
dia3,band_2279,2279,Rejeitado,321
dia3,band_2280,2280,Rejeitado,797
dia3,band_2281,2281,Rejeitado,1050
dia3,band_2282,2282,Rejeitado,1446
dia3,band_2283,2283,Rejeitado,1050
dia3,band_2284,2284,Rejeitado,1446
dia3,band_2285,2285,Rejeitado,1446
dia3,band_2286,2286,Rejeitado,83
dia3,band_2287,2287,Rejeitado,272
dia3,band_2288,2288,Rejeitado,992
dia3,band_2289,2289,Rejeitado,451
dia3,band_2290,2290,Rejeitado,797
dia3,band_2291,2291,Rejeitado,992
dia3,band_2292,2292,Rejeitado,361
dia3,band_2293,2293,Rejeitado,575
dia3,band_2294,2294,Rejeitado,575
dia3,band_2295,2295,Rejeitado,1446
dia3,band_2296,2296,Rejeitado,575
dia3,band_2297,2297,Rejeitado,1446
dia3,band_2298,2298,Rejeitado,1446
dia3,band_2299,2299,Rejeitado,269
dia3,band_2300,2300,Rejeitado,102
dia3,band_2301,2301,Rejeitado,321
dia3,band_2302,2302,Rejeitado,1446
dia3,band_2303,2303,Rejeitado,1446
dia3,band_2304,2304,Rejeitado,118
dia3,band_2305,2305,Rejeitado,1446
dia3,band_2306,2306,Rejeitado,1446
dia3,band_2307,2307,Rejeitado,797
dia3,band_2308,2308,Rejeitado,797
dia3,band_2309,2309,Rejeitado,1446
dia3,band_2310,2310,Rejeitado,797
dia3,band_2311,2311,Rejeitado,1446
dia3,band_2312,2312,Rejeitado,451
dia3,band_2313,2313,Rejeitado,188
dia3,band_2314,2314,Rejeitado,1050
dia3,band_2315,2315,Rejeitado,797
dia3,band_2316,2316,Rejeitado,1446
dia3,band_2317,2317,Rejeitado,321
dia3,band_2318,2318,Rejeitado,1446
dia3,band_2319,2319,Rejeitado,154
dia3,band_2320,2320,Rejeitado,1446
dia3,band_2321,2321,Rejeitado,1446
dia3,band_2322,2322,Rejeitado,361
dia3,band_2323,2323,Rejeitado,1446
dia3,band_2324,2324,Rejeitado,1050
dia3,band_2325,2325,Rejeitado,1446
dia3,band_2326,2326,Rejeitado,265
dia3,band_2327,2327,Rejeitado,797
dia3,band_2328,2328,Rejeitado,797
dia3,band_2329,2329,Rejeitado,797
dia3,band_2330,2330,Rejeitado,797
dia3,band_2331,2331,Rejeitado,1446
dia3,band_2332,2332,Rejeitado,451
dia3,band_2333,2333,Rejeitado,797
dia3,band_2334,2334,Rejeitado,1446
dia3,band_2335,2335,Rejeitado,797
dia3,band_2336,2336,Rejeitado,1446
dia3,band_2337,2337,Rejeitado,451
dia3,band_2338,2338,Rejeitado,797
dia3,band_2339,2339,Rejeitado,575
dia3,band_2340,2340,Rejeitado,451
dia3,band_2341,2341,Rejeitado,1446
dia3,band_2342,2342,Rejeitado,186
dia3,band_2343,2343,Rejeitado,797
dia3,band_2344,2344,Rejeitado,321
dia3,band_2345,2345,Rejeitado,40
dia3,band_2346,2346,Rejeitado,1446
dia3,band_2347,2347,Rejeitado,451
dia3,band_2348,2348,Rejeitado,1446
dia3,band_2349,2349,Rejeitado,797
dia3,band_2350,2350,Rejeitado,1446
dia3,band_2351,2351,Rejeitado,1050
dia3,band_2352,2352,Rejeitado,228
dia3,band_2353,2353,Rejeitado,575
dia3,band_2354,2354,Rejeitado,797
dia3,band_2355,2355,Rejeitado,62
dia3,band_2356,2356,Rejeitado,797
dia3,band_2357,2357,Rejeitado,1446
dia3,band_2358,2358,Rejeitado,797
dia3,band_2359,2359,Rejeitado,797
dia3,band_2360,2360,Rejeitado,1446
dia3,band_2361,2361,Rejeitado,1050
dia3,band_2362,2362,Rejeitado,254
dia3,band_2363,2363,Rejeitado,797
dia3,band_2364,2364,Rejeitado,267
dia3,band_2365,2365,Rejeitado,797
dia3,band_2366,2366,Rejeitado,1446
dia3,band_2367,2367,Rejeitado,145
dia3,band_2368,2368,Rejeitado,1446
dia3,band_2369,2369,Rejeitado,1050
dia3,band_2370,2370,Rejeitado,1446
dia3,band_2371,2371,Rejeitado,797
dia3,band_2372,2372,Rejeitado,797
dia3,band_2373,2373,Rejeitado,1050
dia3,band_2374,2374,Rejeitado,797
dia3,band_2375,2375,Rejeitado,321
dia3,band_2376,2376,Rejeitado,321
dia3,band_2377,2377,Rejeitado,1446
dia3,band_2378,2378,Rejeitado,451
dia3,band_2379,2379,Rejeitado,1446
