cultivar,condicao,data_coleta_iso,dia,replicata,bloco,grupo_cv,analysis_id,analysis_label,modelo,y_true,y_pred,prob_irrigado,acertou
EMB48,IRR,2017-02-27,dia6,1,B1,EMB48_IRR_B1,dia6_EMB48,dia6 - EMB48,XGBoost,1,1,0.50478524,True
EMB48,IRR,2017-02-27,dia6,2,B2,EMB48_IRR_B2,dia6_EMB48,dia6 - EMB48,XGBoost,1,1,0.50478524,True
EMB48,IRR,2017-02-27,dia6,3,B3,EMB48_IRR_B3,dia6_EMB48,dia6 - EMB48,XGBoost,1,1,0.50478524,True
EMB48,IRR,2017-02-27,dia6,4,B4,EMB48_IRR_B4,dia6_EMB48,dia6 - EMB48,XGBoost,1,1,0.50478524,True
EMB48,NIRR,2017-02-27,dia6,1,B1,EMB48_NIRR_B1,dia6_EMB48,dia6 - EMB48,XGBoost,0,1,0.50478524,False
EMB48,NIRR,2017-02-27,dia6,2,B2,EMB48_NIRR_B2,dia6_EMB48,dia6 - EMB48,XGBoost,0,1,0.50478524,False
EMB48,NIRR,2017-02-27,dia6,3,B3,EMB48_NIRR_B3,dia6_EMB48,dia6 - EMB48,XGBoost,0,1,0.50478524,False
EMB48,NIRR,2017-02-27,dia6,4,B4,EMB48_NIRR_B4,dia6_EMB48,dia6 - EMB48,XGBoost,0,1,0.50478524,False
