subset,band,wavelength_nm
joint_top_10,band_381,381
joint_top_10,band_383,383
joint_top_10,band_384,384
joint_top_10,band_380,380
joint_top_10,band_382,382
joint_top_10,band_377,377
joint_top_10,band_376,376
joint_top_10,band_379,379
joint_top_10,band_391,391
joint_top_10,band_385,385
