subset,band,wavelength_nm
kruskal_cluster_hard_corr_0p90_top_10,band_381,381
kruskal_cluster_hard_corr_0p90_top_10,band_721,721
kruskal_cluster_hard_corr_0p90_top_10,band_2444,2444
