subset,band,wavelength_nm
ttest_top_10,band_727,727
ttest_top_10,band_728,728
ttest_top_10,band_726,726
ttest_top_10,band_729,729
ttest_top_10,band_725,725
ttest_top_10,band_730,730
ttest_top_10,band_724,724
ttest_top_10,band_723,723
ttest_top_10,band_722,722
ttest_top_10,band_721,721
