target,model,classes,n_classes,n_samples,n_groups,cv_splits,n_bandas,bandas,accuracy_media,accuracy_std,balanced_accuracy_media,balanced_accuracy_std,f1_macro_media,f1_macro_std,kappa_media,kappa_std,roc_auc_media,roc_auc_std,experiment_variant,augmentation_method,copies_per_sample,noise_std_fraction,scale_range,offset_std_fraction,clip_to_train_range,analysis_source
condicao,Random Forest,NIRR; IRR,2,144,8,4,5,band_400|band_579|band_1580|band_530|band_739,0.9513888888888888,0.02659519743767607,0.9513888888888888,0.02659519743767607,0.9513620763620764,0.02661200868291988,0.9027777777777778,0.05319039487535209,0.9907407407407407,0.006667428702065712,augmentation,spectral_jitter,3,0.015,0.02,0.005,True,cond
condicao,SVM (RBF),NIRR; IRR,2,144,8,4,5,band_400|band_579|band_1580|band_530|band_739,0.9791666666666667,0.02659519743767607,0.9791666666666667,0.02659519743767607,0.9791183045053015,0.02667193615104725,0.9583333333333333,0.05319039487535214,0.9976851851851851,0.00462962962962965,augmentation,spectral_jitter,3,0.015,0.02,0.005,True,cond
condicao,LDA,NIRR; IRR,2,144,8,4,5,band_400|band_579|band_1580|band_530|band_739,0.9166666666666666,0.022680460581325734,0.9166666666666667,0.022680460581325734,0.9163322917192886,0.022612061317062695,0.8333333333333334,0.04536092116265142,0.9938271604938271,0.010390437179384844,augmentation,spectral_jitter,3,0.015,0.02,0.005,True,cond
condicao,k-NN (k=5),NIRR; IRR,2,144,8,4,5,band_400|band_579|band_1580|band_530|band_739,0.9513888888888888,0.04743958687944261,0.9513888888888888,0.04743958687944261,0.9513405267275237,0.047444911974472044,0.9027777777777778,0.09487917375888516,0.9942129629629629,0.0069444444444444016,augmentation,spectral_jitter,3,0.015,0.02,0.005,True,cond
condicao,XGBoost,NIRR; IRR,2,144,8,4,5,band_400|band_579|band_1580|band_530|band_739,0.9513888888888888,0.02659519743767607,0.9513888888888888,0.02659519743767607,0.9513620763620764,0.02661200868291988,0.9027777777777778,0.05319039487535209,0.9915123456790124,0.002955021937519566,augmentation,spectral_jitter,3,0.015,0.02,0.005,True,cond
