cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.02011449358133687,0.979885506418663
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,3.424386744025763e-10,0.9999999996575613
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.03517881627044796,0.9648211837295521
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,2.620396416637191e-10,0.9999999997379604
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9989863355751386,0.0010136644248612875
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.997322909458824,0.002677090541175973
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.999340327448472,0.0006596725515280302
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.994255392714015,0.005744607285985
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,1.0281195046023604e-09,0.9999999989718805
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,2.692214005796084e-09,0.999999997307786
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,2.113042964983147e-09,0.9999999978869569
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,2.5841040605539836e-08,0.9999999741589594
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9971495602256444,0.0028504397743557017
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9974551591173282,0.0025448408826719286
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9033110332000917,0.09668896679990846
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9979535817557644,0.0020464182442355336
BR16,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,3.2008810908203135e-07,0.999999679911891
BR16,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.6062565582394665e-08,0.9999999839374344
BR16,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.2143369768764012e-12,0.9999999999987856
BR16,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,9.272540127537612e-08,0.9999999072745988
BR16,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.991159422245349,0.008840577754651014
BR16,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9481961739637043,0.05180382603629569
BR16,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9365465859718477,0.06345341402815229
BR16,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.6196337429002919,0.3803662570997083
CD202,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.7969775555173083e-07,0.9999998203022445
CD202,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,9.429067421250273e-08,0.9999999057093257
CD202,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.012114164578401464,0.9878858354215987
CD202,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,5.977693440624846e-09,0.9999999940223065
CD202,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9948325129128313,0.00516748708716871
CD202,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8162593669577023,0.18374063304229765
CD202,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.992471084068304,0.007528915931696104
CD202,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8282180463905294,0.17178195360947043
EMB48,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,9.23531740150867e-06,0.9999907646825984
EMB48,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.1537066522359036e-06,0.9999988462933477
EMB48,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,8.612736368246678e-06,0.9999913872636318
EMB48,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,5.107504672962438e-09,0.9999999948924952
EMB48,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9570085099802446,0.04299149001975535
EMB48,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao,SVM (RBF),0,1,NIRR,IRR,False,0.3116374665889335,0.6883625334110666
EMB48,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.40369854507266917,0.596301454927331
EMB48,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9999656996570878,3.430034291208656e-05
