cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,LDA,0,1,IRR|BR16,IRR|CD202,False,0.00011624768162793621,0.7066343803994886,0.2932493719188835,1.3385288254662824e-21,1.3439307736722246e-18,8.816637290258322e-28
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,LDA,0,2,IRR|BR16,IRR|EMB48,False,0.09230506299308512,0.06545346158466274,0.842240575698209,8.866316856759812e-07,1.3091408184075058e-08,9.493635589684066e-13
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,LDA,0,0,IRR|BR16,IRR|BR16,True,0.9983481944114238,0.0009418169394856176,0.0006993125130761111,1.045010764419396e-05,2.2146288288716468e-07,4.565487517525616e-09
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,LDA,0,2,IRR|BR16,IRR|EMB48,False,0.34785849580941514,0.15525116961275576,0.4968903345412712,7.96389702552868e-17,3.6558062258781445e-11,7.367786408276652e-20
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,9.820327091957326e-07,1.1306658493224334e-11,1.2449454662291868e-10,0.8113262157588695,0.1886669276558183,5.874416801920236e-06
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,5.025183213968519e-28,3.767294113940744e-35,6.955068692334098e-34,0.9524816561981234,0.04642563215033241,0.0010927116515440387
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,LDA,3,4,NIRR|BR16,NIRR|CD202,False,1.0919740511357998e-05,6.8516413600922815e-09,5.28083000069023e-09,0.14005102382714332,0.8530788411285499,0.0068592031713238955
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,1.0117393046177466e-13,1.0776956943530774e-14,5.702793265697122e-14,0.5603112015077338,0.19561442636817294,0.24407437212392433
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,LDA,1,0,IRR|CD202,IRR|BR16,False,0.7901482042871627,0.1471671773796748,0.06268461833312071,1.1288260400973293e-14,2.263445983933001e-14,7.840947342054719e-15
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,LDA,1,2,IRR|CD202,IRR|EMB48,False,0.0646565797204264,0.2032177873289851,0.7321256329500719,3.4832915660728584e-20,5.166848256987702e-13,9.696285285231769e-23
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,LDA,1,1,IRR|CD202,IRR|CD202,True,0.012025348432796363,0.7355027723532023,0.252471879187504,1.0767479881558851e-15,2.648960423345986e-11,6.529361766564491e-15
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,LDA,1,1,IRR|CD202,IRR|CD202,True,0.025699717034303914,0.5727011791507319,0.4015991038148716,2.265745790470383e-16,9.221206836433524e-14,3.5224198242004474e-23
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,LDA,4,3,NIRR|CD202,NIRR|BR16,False,2.6848168216184595e-05,2.8093446477327175e-08,4.709931217990823e-08,0.5851260924302145,0.2868986243214789,0.12794835988733172
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,2.6006753743217146e-11,2.4867063429503405e-11,1.0583848683539815e-10,0.066959573512741,0.6828594355797147,0.2501809907508319
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,4.4046387590983225e-12,4.972574977200167e-13,7.173438988886679e-13,0.0160729348056038,0.585696789789293,0.3982302753994841
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,LDA,4,5,NIRR|CD202,NIRR|EMB48,False,4.3330589636733956e-13,9.035262402654361e-16,6.630069323952819e-18,0.27569256004967524,0.06506506703328115,0.6592423729166095
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,LDA,2,0,IRR|EMB48,IRR|BR16,False,0.8566062022270027,0.059520863832925194,0.0838729339400722,8.670869195408593e-17,6.107333273997379e-18,1.8190409406523865e-18
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,LDA,2,2,IRR|EMB48,IRR|EMB48,True,0.1418688168621098,0.16271399922081364,0.6954171824450494,8.149787245456932e-16,1.4720264361293018e-09,1.9291631335815596e-17
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,LDA,2,2,IRR|EMB48,IRR|EMB48,True,0.022171842572602105,0.3228419358013965,0.6549862216249458,2.7834021343099418e-15,1.0528723204110706e-12,5.04716291709914e-21
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,LDA,2,1,IRR|EMB48,IRR|CD202,False,0.10217995838738836,0.6963443575484951,0.20147568406392694,2.733169310391673e-16,1.8948312695526484e-13,2.495798623400138e-17
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,LDA,5,4,NIRR|EMB48,NIRR|CD202,False,1.036907162811463e-09,2.299469488379087e-10,4.465033138598592e-12,0.000573444540743117,0.9524096532581147,0.04701690092982295
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,LDA,5,4,NIRR|EMB48,NIRR|CD202,False,2.260310944895471e-10,1.347467212838167e-12,4.940640459598964e-12,0.11697556154507491,0.832856419669517,0.05016801855308882
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,LDA,5,5,NIRR|EMB48,NIRR|EMB48,True,1.6137919385835592e-21,1.178171127830004e-20,9.08816942515138e-20,1.61808583589763e-07,0.008194903581801942,0.9918049346096145
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,LDA,5,4,NIRR|EMB48,NIRR|CD202,False,4.251174415276987e-34,3.7095738207083315e-41,3.985310852741906e-39,0.2993006483144647,0.5030343420668696,0.1976650096186658
