cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,Random Forest,0,2,IRR|BR16,IRR|EMB48,False,0.2733333333333333,0.264,0.448,0.0,0.0013333333333333333,0.013333333333333334
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,Random Forest,0,2,IRR|BR16,IRR|EMB48,False,0.30666666666666664,0.05733333333333333,0.34933333333333333,0.196,0.08533333333333333,0.005333333333333333
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,Random Forest,0,0,IRR|BR16,IRR|BR16,True,0.548,0.037333333333333336,0.07333333333333333,0.25866666666666666,0.04533333333333334,0.037333333333333336
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,Random Forest,0,2,IRR|BR16,IRR|EMB48,False,0.17066666666666666,0.28,0.5453333333333333,0.0,0.0026666666666666666,0.0013333333333333333
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,Random Forest,3,3,NIRR|BR16,NIRR|BR16,True,0.044,0.0,0.0,0.5453333333333333,0.37333333333333335,0.037333333333333336
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,Random Forest,3,3,NIRR|BR16,NIRR|BR16,True,0.004,0.0,0.0,0.648,0.16,0.188
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,Random Forest,3,4,NIRR|BR16,NIRR|CD202,False,0.029333333333333333,0.0,0.0,0.288,0.6013333333333334,0.08133333333333333
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,Random Forest,3,5,NIRR|BR16,NIRR|EMB48,False,0.0013333333333333333,0.0,0.0,0.16266666666666665,0.236,0.6
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,Random Forest,1,0,IRR|CD202,IRR|BR16,False,0.536,0.19866666666666666,0.20933333333333334,0.0026666666666666666,0.030666666666666665,0.02266666666666667
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,Random Forest,1,2,IRR|CD202,IRR|EMB48,False,0.042666666666666665,0.28933333333333333,0.6666666666666666,0.0,0.0013333333333333333,0.0
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,Random Forest,1,1,IRR|CD202,IRR|CD202,True,0.21333333333333335,0.6146666666666667,0.16533333333333333,0.0,0.0026666666666666666,0.004
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,Random Forest,1,2,IRR|CD202,IRR|EMB48,False,0.2946666666666667,0.304,0.392,0.0,0.004,0.005333333333333333
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,Random Forest,4,3,NIRR|CD202,NIRR|BR16,False,0.032,0.0026666666666666666,0.0013333333333333333,0.672,0.04133333333333333,0.25066666666666665
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,Random Forest,4,5,NIRR|CD202,NIRR|EMB48,False,0.0,0.0,0.0,0.10666666666666667,0.35333333333333333,0.54
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,Random Forest,4,4,NIRR|CD202,NIRR|CD202,True,0.0,0.004,0.0013333333333333333,0.048,0.6186666666666667,0.328
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,Random Forest,4,5,NIRR|CD202,NIRR|EMB48,False,0.02,0.014666666666666666,0.0026666666666666666,0.31333333333333335,0.11066666666666666,0.5386666666666666
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,Random Forest,2,0,IRR|EMB48,IRR|BR16,False,0.6573333333333333,0.07333333333333333,0.15066666666666667,0.092,0.016,0.010666666666666666
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.276,0.2866666666666667,0.428,0.0,0.005333333333333333,0.004
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.15066666666666667,0.42133333333333334,0.424,0.0,0.0013333333333333333,0.0026666666666666666
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,Random Forest,2,1,IRR|EMB48,IRR|CD202,False,0.23466666666666666,0.6013333333333334,0.15733333333333333,0.0,0.0026666666666666666,0.004
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,Random Forest,5,4,NIRR|EMB48,NIRR|CD202,False,0.004,0.004,0.0026666666666666666,0.06266666666666666,0.6733333333333333,0.25333333333333335
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,Random Forest,5,4,NIRR|EMB48,NIRR|CD202,False,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.1,0.6666666666666666,0.228
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.0013333333333333333,0.0,0.0,0.176,0.35733333333333334,0.4653333333333333
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.0,0.0,0.0013333333333333333,0.24,0.3466666666666667,0.412
