cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,SVM (RBF),0,1,IRR|BR16,IRR|CD202,False,0.22827405814086257,0.2809706755234579,0.20386897085885242,0.09617967753000656,0.092919857152546,0.09778676079427458
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.12195277415608677,0.2315307540099561,0.24976496054831596,0.1126721060595629,0.1691235831588989,0.11495582206717915
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.11326109193220632,0.2173762883353794,0.23179773865720563,0.18483402558374973,0.12901353136762395,0.12371732412383514
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,SVM (RBF),0,2,IRR|BR16,IRR|EMB48,False,0.4137300418607262,0.2797384761157214,0.16748379737544214,0.042358081810654535,0.04965414124114632,0.04703546159630918
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.0976748646858546,0.07566425851517748,0.08855799630389921,0.33963515899587715,0.23353220457168453,0.16493551692750694
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.07530732815601257,0.08565303343018532,0.08748072764251831,0.4838845216024222,0.14804321946466734,0.1196311697041942
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,SVM (RBF),3,4,NIRR|BR16,NIRR|CD202,False,0.0962645644919813,0.08440402894463836,0.09877083830232762,0.2469542556905475,0.23975952519354993,0.23384678737695536
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,SVM (RBF),3,5,NIRR|BR16,NIRR|EMB48,False,0.06612477281894485,0.07418318079035663,0.07663559584082542,0.1987858183859155,0.3217648400750259,0.2625057920889317
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,SVM (RBF),1,2,IRR|CD202,IRR|EMB48,False,0.418120489497469,0.21039425310162985,0.19606481099885784,0.050163332766068436,0.06520760385340349,0.06004950978257139
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,SVM (RBF),1,2,IRR|CD202,IRR|EMB48,False,0.4534509416800092,0.2782958771047414,0.12545501372318085,0.044611227898565656,0.04908748427297088,0.049099455320531595
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,SVM (RBF),1,1,IRR|CD202,IRR|CD202,True,0.18909627298452766,0.20861001276229743,0.27743569728903555,0.08624178388531445,0.13584278802064706,0.10277344505817751
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,SVM (RBF),1,1,IRR|CD202,IRR|CD202,True,0.300311361300385,0.300632783519076,0.22756259965730727,0.056906767645264145,0.05698064039608569,0.057605847481881835
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,SVM (RBF),4,3,NIRR|CD202,NIRR|BR16,False,0.11630348434783817,0.12157855036405847,0.13037133542461637,0.2757914870444564,0.178152011722645,0.1778031310963856
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,SVM (RBF),4,5,NIRR|CD202,NIRR|EMB48,False,0.05532418284247378,0.05840643888498808,0.06002885137016181,0.13162646095712874,0.3645999304016178,0.33001413554362974
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,SVM (RBF),4,5,NIRR|CD202,NIRR|EMB48,False,0.08135800281417604,0.08182231346226042,0.08481572824493319,0.19739261997579616,0.18651715684900674,0.36809417865382765
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,SVM (RBF),4,5,NIRR|CD202,NIRR|EMB48,False,0.04686457179148847,0.058751811284983475,0.06553814979577584,0.19402278939418935,0.45150272196354524,0.1833199557700177
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,SVM (RBF),2,0,IRR|EMB48,IRR|BR16,False,0.18336466015952357,0.300605292443604,0.2832996802179953,0.08073615767734375,0.07754670442821367,0.07444750507331996
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,SVM (RBF),2,2,IRR|EMB48,IRR|EMB48,True,0.4434233009290383,0.2705447079936091,0.1459822935268692,0.04012809723558596,0.052350341872295834,0.0475712584426014
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,SVM (RBF),2,1,IRR|EMB48,IRR|CD202,False,0.309175188212722,0.31240290637129403,0.2195528633881656,0.05225577059513847,0.053456444965064985,0.05315682646761494
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,SVM (RBF),2,1,IRR|EMB48,IRR|CD202,False,0.1632878392937205,0.21563650680460694,0.3067164177283927,0.08540324368447877,0.12984141200764568,0.09911458048115537
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,SVM (RBF),5,4,NIRR|EMB48,NIRR|CD202,False,0.0645131766917258,0.07714334968452341,0.08526936935671625,0.09877204314882107,0.4221559154456433,0.2521461456725705
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,SVM (RBF),5,4,NIRR|EMB48,NIRR|CD202,False,0.06162240549203254,0.0565785779807448,0.06159347545378925,0.30898836292891385,0.14200769640765268,0.3692094817368669
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,SVM (RBF),5,5,NIRR|EMB48,NIRR|EMB48,True,0.09326126528431629,0.09604194556009941,0.10505553125858416,0.06825217062260225,0.3326757522048462,0.30471333506955156
EMB48,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,SVM (RBF),5,4,NIRR|EMB48,NIRR|CD202,False,0.06427563092110632,0.07293458036438948,0.07543843557301268,0.2438825490042997,0.22823616479247644,0.3152326393447151
