cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,XGBoost,0,2,IRR|BR16,IRR|EMB48,False,0.2158767729997635,0.2484939992427826,0.4284624457359314,0.010199420154094696,0.03178834542632103,0.06517904996871948
BR16,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,XGBoost,0,0,IRR|BR16,IRR|BR16,True,0.49226146936416626,0.03366049379110336,0.2443869262933731,0.1416347473859787,0.07421435415744781,0.013842001557350159
BR16,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,XGBoost,0,3,IRR|BR16,NIRR|BR16,False,0.20714667439460754,0.08868418633937836,0.07009997963905334,0.4960302710533142,0.09582427144050598,0.042214665561914444
BR16,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,XGBoost,0,2,IRR|BR16,IRR|EMB48,False,0.02740219049155712,0.028449835255742073,0.9334589242935181,0.004812931641936302,0.0034237680956721306,0.0024524005129933357
BR16,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.13648603856563568,0.027141546830534935,0.03475343808531761,0.6036855578422546,0.1577824056148529,0.04015101492404938
BR16,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,XGBoost,3,3,NIRR|BR16,NIRR|BR16,True,0.017306426540017128,0.009271474555134773,0.007328589912503958,0.8253101110458374,0.08846704661846161,0.05231638625264168
BR16,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,XGBoost,3,4,NIRR|BR16,NIRR|CD202,False,0.06257470697164536,0.03303707018494606,0.05349402502179146,0.09607117623090744,0.730198323726654,0.024624692276120186
BR16,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,XGBoost,3,5,NIRR|BR16,NIRR|EMB48,False,0.013259310275316238,0.015270992182195187,0.023799331858754158,0.19041988253593445,0.17099623382091522,0.5862542986869812
CD202,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,XGBoost,1,4,IRR|CD202,NIRR|CD202,False,0.1635359227657318,0.14297381043434143,0.15147234499454498,0.08683373034000397,0.31454354524612427,0.14064064621925354
CD202,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,XGBoost,1,2,IRR|CD202,IRR|EMB48,False,0.022443849593400955,0.232881098985672,0.7379662990570068,0.0016519982600584626,0.002937874523922801,0.0021189232356846333
CD202,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,XGBoost,1,1,IRR|CD202,IRR|CD202,True,0.3023189902305603,0.38430729508399963,0.2955317199230194,0.0019268901087343693,0.010215699672698975,0.005699389614164829
CD202,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,XGBoost,1,1,IRR|CD202,IRR|CD202,True,0.16329677402973175,0.5954409241676331,0.1841592788696289,0.007715199142694473,0.026614341884851456,0.022773507982492447
CD202,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,XGBoost,4,3,NIRR|CD202,NIRR|BR16,False,0.06349509954452515,0.034015871584415436,0.0268876776099205,0.7998700737953186,0.01783723756670952,0.05789406597614288
CD202,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,XGBoost,4,5,NIRR|CD202,NIRR|EMB48,False,0.027709126472473145,0.0323500856757164,0.046869996935129166,0.252079576253891,0.10780876129865646,0.5331824421882629
CD202,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,XGBoost,4,4,NIRR|CD202,NIRR|CD202,True,0.03160255774855614,0.06650686264038086,0.07347714900970459,0.06305307149887085,0.4486342966556549,0.31672602891921997
CD202,NIRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,XGBoost,4,5,NIRR|CD202,NIRR|EMB48,False,0.025507144629955292,0.07703682780265808,0.023426245898008347,0.2143189013004303,0.1109204888343811,0.5487903952598572
EMB48,IRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,XGBoost,2,3,IRR|EMB48,NIRR|BR16,False,0.20714667439460754,0.08868418633937836,0.07009997963905334,0.4960302710533142,0.09582427144050598,0.042214665561914444
EMB48,IRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,XGBoost,2,2,IRR|EMB48,IRR|EMB48,True,0.04621085897088051,0.003819558536633849,0.9378383755683899,0.002187809906899929,0.003818482393398881,0.006124868057668209
EMB48,IRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,XGBoost,2,1,IRR|EMB48,IRR|CD202,False,0.05861097574234009,0.6766273379325867,0.24151556193828583,0.0031407868955284357,0.010834449902176857,0.009270881302654743
EMB48,IRR,2017-02-26,dia5,4,B4,unico,unico,gen_cond,XGBoost,2,1,IRR|EMB48,IRR|CD202,False,0.3023189902305603,0.38430729508399963,0.2955317199230194,0.0019268901087343693,0.010215699672698975,0.005699389614164829
EMB48,NIRR,2017-02-26,dia5,1,B1,unico,unico,gen_cond,XGBoost,5,4,NIRR|EMB48,NIRR|CD202,False,0.03680391237139702,0.06693990528583527,0.02463679574429989,0.023957159370183945,0.7700567245483398,0.07760556042194366
EMB48,NIRR,2017-02-26,dia5,2,B2,unico,unico,gen_cond,XGBoost,5,4,NIRR|EMB48,NIRR|CD202,False,0.03277892991900444,0.047676123678684235,0.07997845113277435,0.09085054695606232,0.5014098286628723,0.24730613827705383
EMB48,NIRR,2017-02-26,dia5,3,B3,unico,unico,gen_cond,XGBoost,5,4,NIRR|EMB48,NIRR|CD202,False,0.008547168225049973,0.03579865023493767,0.03137453272938728,0.09251904487609863,0.6996393799781799,0.1321212649345398
