analysis_id,analysis_label,dia,cultivar,modelo,classe,classe_codigo,precision,recall,f1,support
dia5_EMB48,dia5 - EMB48,dia5,EMB48,k-NN (k=5),Nao irrigado,0,1.0,1.0,1.0,4
dia5_EMB48,dia5 - EMB48,dia5,EMB48,k-NN (k=5),Irrigado,1,1.0,1.0,1.0,4
