cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.6999693931739023,0.12198490456327109,0.021929697924862355,0.008016483018049235,0.02303639502907563,0.008075845367694763,0.06329027384849906,0.018022932478387644,0.008948737915106579,0.006058917838753878,0.006930340680885763,0.0137360781615116
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.48789198158606706,0.03632014689423386,0.010526772586257406,0.006258467957455762,0.006729228949897625,0.004126956275993913,0.37512752069884725,0.01414375125450235,0.011929476690434444,0.02402949763699272,0.008156079346171683,0.01476012012314553
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.5390641160167139,0.025182996735723603,0.04332840423690446,0.0048755114421960045,0.032994779210101396,0.006711100002773482,0.18224881756476757,0.08962463380007889,0.020153015524508856,0.026862909964045112,0.024822655708754648,0.004131059793433
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.21319964942225816,0.01513592907478245,0.08212727387908013,0.01006204382948267,0.07748142565123695,0.007960828971132799,0.20258920227172172,0.18800996690970817,0.07580071353641857,0.051995549319854686,0.04508261483861555,0.030554802295708148
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),6,0,NIRR|BR16|manha + tarde,IRR|BR16|manha + tarde,False,0.520902300106251,0.04286543171073303,0.005880424698716791,0.003822536347964577,0.00899367522444314,0.005731241729908819,0.3330603241310337,0.045903160838639816,0.0046233810259138875,0.011479744266705994,0.010530162993134006,0.006207616926555007
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.03823194105047098,0.011142528332210324,0.0028080003691869854,0.010469855777598314,0.0022510564769110146,0.007526593882864696,0.8091269958561164,0.04636803291650558,0.018807843145058706,0.028169614935483457,0.009900461448972962,0.015197075808620352
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),6,8,NIRR|BR16|manha + tarde,NIRR|CD202|manha + tarde,False,0.006998988582147909,0.003686560666111249,0.13324245016129335,0.00787449643313418,0.08581966809849287,0.004822880775168286,0.008361791951508244,0.03831237450083171,0.39643554618163807,0.14404218499025986,0.09674202083530463,0.07366103682410893
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),6,0,NIRR|BR16|manha + tarde,IRR|BR16|manha + tarde,False,0.553404662355877,0.02378969779231346,0.04256345701199166,0.0077994470546814375,0.03863853425058929,0.007606338661098473,0.1431132291764682,0.07643225148862662,0.04333914264817321,0.01944294856812629,0.011983852026946658,0.03188643896510806
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),2,8,IRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,False,0.03284883639720882,0.008199566162048413,0.24280496401892337,0.012479282298094398,0.15556633386516527,0.011866428877880123,0.06428135430795996,0.01786166459443626,0.26572078013077133,0.1086809213830537,0.0732424503314126,0.0064474176330457525
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),2,4,IRR|CD202|manha + tarde,IRR|EMB48|manha + tarde,False,0.049889069653160645,0.011541813529694208,0.15251033996319846,0.018921000267526106,0.41577600741490095,0.012458846465029216,0.022365701396222223,0.01128927491562088,0.0533376000007808,0.08358764414586087,0.0992883426377446,0.0690343596102606
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),2,8,IRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,False,0.005749112164128833,0.006154463163695301,0.057466932366756956,0.007573797832236583,0.06361660258989502,0.008150314836793977,0.024901465830434115,0.009383996599663238,0.23305335410865297,0.2956818683646102,0.11918702755189504,0.16908106459123762
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),2,4,IRR|CD202|manha + tarde,IRR|EMB48|manha + tarde,False,0.20984573961849742,0.013507344971318733,0.2911425924466357,0.013742323246975184,0.3994201418747787,0.012084662109222603,0.016887264834680272,0.010530966606828509,0.012409900144605867,0.0065558078203199555,0.0033165070882753426,0.010556749237862026
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),8,9,NIRR|CD202|manha + tarde,NIRR|CD202|unico,False,0.00782519749862201,0.0033970363828190347,0.03308443831492124,0.005469529064728613,0.04246503737946529,0.0040254058456930895,0.016944508088073143,0.027460949863174426,0.2715170018362417,0.28869386034865485,0.19025836105168506,0.10885867432592092
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.019160625998485753,0.006103406011105689,0.03773667638314576,0.006282976898601079,0.0380276246380023,0.005230461609058194,0.22240481450735589,0.24015030233945628,0.19085706731110452,0.12836420600325396,0.03227458269332651,0.0734072556071037
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.005916149512452603,0.003639169849602065,0.05165420745447182,0.005022755306031661,0.03912449133653377,0.004800831829499538,0.03007495101274925,0.010862495012120846,0.4790181591243136,0.2619249191729471,0.09877721917004176,0.009184651219235942
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.011176804117400324,0.00789595000791479,0.06816720967725327,0.007496288276530672,0.02501447882697918,0.006256198807320964,0.03391232597737622,0.049512371977408084,0.24638870026470466,0.3018562824421223,0.10694435648729449,0.13537903313769484
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),4,2,IRR|EMB48|manha + tarde,IRR|CD202|manha + tarde,False,0.013345427854842006,0.005789824037572056,0.45100625028235475,0.015379720676365604,0.24278352116741833,0.013489830533054775,0.025688361651033317,0.00783112282411748,0.10264355870621655,0.0673720962010407,0.0491813331703005,0.005488952895683831
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),4,4,IRR|EMB48|manha + tarde,IRR|EMB48|manha + tarde,True,0.1500559638688019,0.01243195756473026,0.29287007207278054,0.014990921639422542,0.3795008363926191,0.011896414788652011,0.03713205424809277,0.022839405158686335,0.029075745335220875,0.015292689978170751,0.007649003680840438,0.02626493527198248
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),4,4,IRR|EMB48|manha + tarde,IRR|EMB48|manha + tarde,True,0.1769100129615329,0.03912489555129363,0.13428640609996384,0.021946394932271483,0.4939492451759786,0.016397483184262356,0.018244673928920995,0.007028874050479889,0.016281702091504025,0.022740514001507027,0.02750754586948165,0.025582252152803953
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),4,8,IRR|EMB48|manha + tarde,NIRR|CD202|manha + tarde,False,0.00912102102941373,0.005400602810846996,0.16881820560406843,0.005614135350432006,0.11693688966662547,0.005884058271536652,0.027712189975659402,0.019397899781118867,0.22433607596054805,0.22305645033074795,0.10209501932172964,0.09162745189727256
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),10,11,NIRR|EMB48|manha + tarde,NIRR|EMB48|unico,False,0.007795661974999573,0.009579625986188436,0.023898450206547267,0.006160235026753389,0.010365397383889552,0.007161277204059406,0.01812644619570872,0.004496436968063636,0.027531818603693966,0.04178605651600242,0.43028651923064754,0.4128120747034458
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),10,8,NIRR|EMB48|manha + tarde,NIRR|CD202|manha + tarde,False,0.01735914958631235,0.0044883080166828815,0.28304957058759683,0.010223969648062853,0.16132079606786132,0.00782560502774474,0.06213606097871603,0.05368258731827628,0.21420484709833568,0.11322074508966422,0.018719226747522195,0.0537691338332243
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),10,10,NIRR|EMB48|manha + tarde,NIRR|EMB48|manha + tarde,True,0.005290008308716447,0.007135849556857399,0.012346644757359342,0.006463424951422996,0.005409422301780612,0.004927014067123958,0.00374026165917087,0.004287238513469282,0.031072749523748992,0.11000605515687316,0.39229749641847483,0.4170238347850018
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),10,11,NIRR|EMB48|manha + tarde,NIRR|EMB48|unico,False,0.006826547446425635,0.011178162218566528,0.011443605071966524,0.010200581818368977,0.008076823937557535,0.008168901609787805,0.02864547588755852,0.007441614967948484,0.04976278481572472,0.14482990624498288,0.2940496683721672,0.41937592760894554
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.620519262159501,0.22859752482737747,0.019757135287427504,0.00902664668259707,0.020200775547484617,0.008339873658319834,0.05265066290185333,0.011997567668001636,0.006916672156689309,0.004969359697308301,0.006083693330899753,0.010940826082540026
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.6406285831407158,0.07055364628648385,0.0642443012434,0.005111241928246249,0.05141297219431509,0.002854461031617382,0.086087330795407,0.015142813296452807,0.012798353018419592,0.025303388125960613,0.009486494209025104,0.016376414729956348
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.8099996879258506,0.09788467011951155,0.015077840522015065,0.002136181607978652,0.01405322622627032,0.004130760202058283,0.029966069619151447,0.01006716501224437,0.003007177194998712,0.005041281659369123,0.0054263308543246284,0.003209609056227055
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),0,1,IRR|BR16|manha + tarde,IRR|BR16|unico,False,0.007491264153150352,0.8733467772389649,0.05143175654847006,0.03846524173377055,0.01085368158447192,0.005733893862943346,0.0013642636696554547,0.001782181370347005,0.0016701582840244165,0.0019389576977512177,0.0032520039813532724,0.0026698198750976948
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),6,7,NIRR|BR16|manha + tarde,NIRR|BR16|unico,False,0.014042208822555023,0.0039041893158063634,0.0074401794683797455,0.002830331757462709,0.009158221411530944,0.003241737247330433,0.20657054914521553,0.41637794475176626,0.060984768558316256,0.1708438971778301,0.09946931178619084,0.005136660557615931
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),6,7,NIRR|BR16|manha + tarde,NIRR|BR16|unico,False,0.033771157713306375,0.005056368031724284,0.0022338709725261887,0.004050821589388539,0.002100500073590282,0.003261674018169646,0.12590245813709866,0.6783941163542563,0.049853716538267284,0.06412192865630174,0.018550158299437482,0.012703229615932883
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,SVM (RBF),6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.010976015300377695,0.005509022697377114,0.004499284592700632,0.004713183600995908,0.00816928968868284,0.004350594094044017,0.21264043456700246,0.1101959596123722,0.09167994391390458,0.2775755166041752,0.17881937901729966,0.0908713763110672
