cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.9947581887245178,0.0006992175476625562,0.001930045778863132,0.00016230503388214856,0.0008741503697820008,0.0003415727987885475,0.000714953406713903,0.00011054117203457281,0.00018154329154640436,5.9204943681834266e-05,4.819491732632741e-05,0.00012006192991975695
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,0,6,IRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,False,0.02963120862841606,0.003350606421008706,0.0018304369878023863,0.00015204370720312,0.0012681086082011461,0.00027781142853200436,0.9561589360237122,0.0007218116079457104,0.0004004584043286741,0.0033788923174142838,0.0001825114304665476,0.0026471589226275682
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,0,0,IRR|BR16|manha + tarde,IRR|BR16|manha + tarde,True,0.4161984920501709,0.34819382429122925,0.01301680039614439,0.0018930663354694843,0.05862879380583763,0.0017998472321778536,0.07040484249591827,0.054349347949028015,0.005306942854076624,0.002627412788569927,0.025691043585538864,0.001889578066766262
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,0,4,IRR|BR16|manha + tarde,IRR|EMB48|manha + tarde,False,0.10681232810020447,0.010514335706830025,0.033282868564128876,0.006734024733304977,0.6593531966209412,0.006556604988873005,0.029224466532468796,0.08129255473613739,0.01527427975088358,0.01691681519150734,0.021885279566049576,0.01215322781354189
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,6,0,NIRR|BR16|manha + tarde,IRR|BR16|manha + tarde,False,0.41101375222206116,0.01283066626638174,0.014107952825725079,0.002226789714768529,0.008332306519150734,0.001855863374657929,0.34592488408088684,0.17579631507396698,0.013334588147699833,0.009573271498084068,0.002654630457982421,0.002348961541429162
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,6,6,NIRR|BR16|manha + tarde,NIRR|BR16|manha + tarde,True,0.014466683380305767,0.001963533228263259,0.00036297354381531477,0.0002334793098270893,0.00033805391285568476,0.00022366321354638785,0.6892397999763489,0.004651348106563091,0.1678854376077652,0.11500562727451324,0.004381074570119381,0.0012483287137001753
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,6,8,NIRR|BR16|manha + tarde,NIRR|CD202|manha + tarde,False,0.00680612912401557,0.005002572201192379,0.02698335237801075,0.01825159229338169,0.028998248279094696,0.0075558023527264595,0.0101918401196599,0.03977500647306442,0.5341237187385559,0.07319532334804535,0.21667499840259552,0.0324413925409317
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,6,0,NIRR|BR16|manha + tarde,IRR|BR16|manha + tarde,False,0.5236461758613586,0.01269673090428114,0.3303689956665039,0.0032815064769238234,0.00447838706895709,0.003735797479748726,0.04849511757493019,0.0076235635206103325,0.05329447239637375,0.0022364372853189707,0.002239841502159834,0.007902941666543484
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,2,2,IRR|CD202|manha + tarde,IRR|CD202|manha + tarde,True,0.0076416730880737305,0.004451072309166193,0.5178192257881165,0.004355063661932945,0.13912978768348694,0.002872430719435215,0.2074272632598877,0.00792981032282114,0.0431644432246685,0.01446131058037281,0.04744245857000351,0.0033054884988814592
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,2,9,IRR|CD202|manha + tarde,NIRR|CD202|unico,False,0.019508354365825653,0.00741740595549345,0.03764422982931137,0.011148536577820778,0.24996022880077362,0.01103063765913248,0.012785516679286957,0.010921175591647625,0.01208140142261982,0.5124276280403137,0.09093184769153595,0.024143004789948463
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,2,9,IRR|CD202|manha + tarde,NIRR|CD202|unico,False,0.0024131881073117256,0.001402996014803648,0.010228226892650127,0.003627750324085355,0.008660399354994297,0.003998006694018841,0.030288247391581535,0.0026699004229158163,0.020009340718388557,0.9043564796447754,0.008066396228969097,0.004279096145182848
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,2,4,IRR|CD202|manha + tarde,IRR|EMB48|manha + tarde,False,0.34223103523254395,0.0061109489761292934,0.22419023513793945,0.0011441644746810198,0.4155074656009674,0.0013025624211877584,0.0015691572334617376,0.002135415794327855,0.0014894360210746527,0.0008371688891202211,0.000736362999305129,0.002745995996519923
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,8,9,NIRR|CD202|manha + tarde,NIRR|CD202|unico,False,0.0032549817115068436,0.0019515992607921362,0.004798457026481628,0.0030125731136649847,0.00823080912232399,0.0029549584724009037,0.010330099612474442,0.0045365155674517155,0.01285569928586483,0.5906336307525635,0.3016624450683594,0.05577820539474487
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,8,7,NIRR|CD202|manha + tarde,NIRR|BR16|unico,False,0.002456698566675186,0.00197780248709023,0.005190430674701929,0.0016510774148628116,0.00348514411598444,0.001960435416549444,0.0026036303024739027,0.8579981327056885,0.07819847017526627,0.012045771814882755,0.0016338552813977003,0.030798597261309624
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,8,9,NIRR|CD202|manha + tarde,NIRR|CD202|unico,False,0.007151693105697632,0.0031644992996007204,0.10523081570863724,0.014809215441346169,0.013485120609402657,0.005162157583981752,0.21283011138439178,0.01425097230821848,0.05264584347605705,0.3315359652042389,0.23366528749465942,0.006068327464163303
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.020849063992500305,0.009622900746762753,0.05996072292327881,0.025325069203972816,0.12418434023857117,0.024920767173171043,0.05886852741241455,0.18523211777210236,0.2210305780172348,0.1750289350748062,0.037076689302921295,0.05790029838681221
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,4,4,IRR|EMB48|manha + tarde,IRR|EMB48|manha + tarde,True,0.0025918956380337477,0.001239820965565741,0.23139460384845734,0.003608542727306485,0.7361497282981873,0.0017451761523261666,0.008321129716932774,0.001607018057256937,0.0035357042215764523,0.0024094043765217066,0.006003724876791239,0.0013932670699432492
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,4,4,IRR|EMB48|manha + tarde,IRR|EMB48|manha + tarde,True,0.06296626478433609,0.0003919037990272045,0.11764270812273026,0.00034079779288731515,0.8140972852706909,0.00038539853994734585,0.0004845170769840479,0.00043173128506168723,0.0021193292923271656,0.00019191707542631775,0.00022284690930973738,0.000725283520296216
