analysis_id,analysis_label,scope,cultivar,modelo,n_bandas,bandas,n_amostras,n_grupos,n_splits_cv,accuracy_media,accuracy_std,balanced_accuracy_media,balanced_accuracy_std,f1_irrigado_media,f1_irrigado_std,f1_macro_media,f1_macro_std,roc_auc_media,roc_auc_std,kappa_media,kappa_std,accuracy_cv_pred,balanced_accuracy_cv_pred,roc_auc_cv_pred
global,Classificacao binaria IRR vs NIRR,global,,LDA,3,band_381|band_721|band_2444,144,24,5,0.9116666666666665,0.04844813951249544,0.9166666666666666,0.03540985773328319,0.9060159802796548,0.04246562603070454,0.9098367862680791,0.047726541382169786,0.9953703703703705,0.00462962962962965,0.822049062049062,0.09182063497857566,0.9097222222222222,0.9097222222222223,0.9836033950617283
genotipo_BR16,Classificacao binaria IRR vs NIRR - BR16,por_genotipo,BR16,LDA,3,band_381|band_721|band_2444,48,8,4,0.9374999999999999,0.041666666666666685,0.9375,0.04166666666666663,0.9318181818181819,0.04545454545454547,0.9370629370629371,0.04195804195804198,0.9791666666666667,0.02659519743767601,0.8750000000000001,0.08333333333333331,0.9375,0.9375,0.9756944444444444
genotipo_CD202,Classificacao binaria IRR vs NIRR - CD202,por_genotipo,CD202,LDA,3,band_381|band_721|band_2444,48,8,4,0.9166666666666666,0.06804138174397716,0.9166666666666667,0.0680413817439772,0.9045454545454545,0.0818181818181818,0.9151848151848152,0.06999312128280291,0.9930555555555556,0.013888888888888841,0.8333333333333334,0.1360827634879543,0.9166666666666666,0.9166666666666667,0.984375
genotipo_EMB48,Classificacao binaria IRR vs NIRR - EMB48,por_genotipo,EMB48,LDA,3,band_381|band_721|band_2444,48,8,4,0.9374999999999999,0.041666666666666685,0.9375,0.04166666666666663,0.9353146853146853,0.04362463233616062,0.9370629370629371,0.04195804195804198,1.0,0.0,0.8750000000000001,0.08333333333333333,0.9375,0.9375,0.984375
