subset,band,wavelength_nm
joint_top_15,band_381,381
joint_top_15,band_383,383
joint_top_15,band_384,384
joint_top_15,band_380,380
joint_top_15,band_382,382
joint_top_15,band_377,377
joint_top_15,band_376,376
joint_top_15,band_379,379
joint_top_15,band_391,391
joint_top_15,band_385,385
joint_top_15,band_378,378
joint_top_15,band_375,375
joint_top_15,band_361,361
joint_top_15,band_386,386
joint_top_15,band_387,387
