target,model,real,IRR|BR16|manha + tarde,IRR|BR16|unico,IRR|CD202|manha + tarde,IRR|CD202|unico,IRR|EMB48|manha + tarde,IRR|EMB48|unico,NIRR|BR16|manha + tarde,NIRR|BR16|unico,NIRR|CD202|manha + tarde,NIRR|CD202|unico,NIRR|EMB48|manha + tarde,NIRR|EMB48|unico
condicao_genotipo_turno,LDA,IRR|BR16|manha + tarde,6,2,0,0,1,0,2,1,0,0,0,0
condicao_genotipo_turno,LDA,IRR|BR16|unico,4,4,0,0,0,4,0,0,0,0,0,0
condicao_genotipo_turno,LDA,IRR|CD202|manha + tarde,1,2,3,0,3,0,0,0,1,0,2,0
condicao_genotipo_turno,LDA,IRR|CD202|unico,0,2,0,3,1,6,0,0,0,0,0,0
condicao_genotipo_turno,LDA,IRR|EMB48|manha + tarde,1,2,2,0,5,0,0,0,1,1,0,0
condicao_genotipo_turno,LDA,IRR|EMB48|unico,0,0,0,8,1,3,0,0,0,0,0,0
condicao_genotipo_turno,LDA,NIRR|BR16|manha + tarde,0,0,0,0,0,0,9,2,1,0,0,0
condicao_genotipo_turno,LDA,NIRR|BR16|unico,0,0,0,0,0,0,3,4,2,3,0,0
condicao_genotipo_turno,LDA,NIRR|CD202|manha + tarde,0,0,0,0,0,0,0,2,5,4,1,0
condicao_genotipo_turno,LDA,NIRR|CD202|unico,0,0,0,0,0,0,1,2,2,4,1,2
condicao_genotipo_turno,LDA,NIRR|EMB48|manha + tarde,0,0,0,0,0,0,0,1,3,2,1,5
condicao_genotipo_turno,LDA,NIRR|EMB48|unico,0,0,0,0,0,0,0,0,1,3,3,5
