cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,10,11,NIRR|EMB48|manha + tarde,NIRR|EMB48|unico,False,0.00026037709903903306,0.00027051434153690934,0.0014247276121750474,0.0009361662669107318,0.0007159336237236857,0.0008310489356517792,0.0010509927524253726,0.006994734518229961,0.09315985441207886,0.011420795693993568,0.11769974231719971,0.7652350664138794
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,10,11,NIRR|EMB48|manha + tarde,NIRR|EMB48|unico,False,0.0012465041363611817,0.0010588684817776084,0.0032061764504760504,0.003920745570212603,0.002967874752357602,0.010247507132589817,0.009098202921450138,0.040544625371694565,0.02833518758416176,0.07510684430599213,0.2784843146800995,0.5457831025123596
BR16,IRR,2017-02-25,dia4,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,1,3,IRR|BR16|unico,IRR|CD202|unico,False,0.08804987370967865,0.26386892795562744,0.10345356166362762,0.4733353853225708,0.029413238167762756,0.019753659144043922,0.0039307246915996075,0.0027507932391017675,0.005734045058488846,0.0030489563941955566,0.003407189156860113,0.003253645496442914
BR16,IRR,2017-02-25,dia4,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,1,0,IRR|BR16|unico,IRR|BR16|manha + tarde,False,0.61715167760849,0.020085742697119713,0.0621827058494091,0.002103358507156372,0.2468091994524002,0.004413142334669828,0.03189871087670326,0.005301053635776043,0.0018895126413553953,0.002431056462228298,0.0025761916767805815,0.0031576051842421293
BR16,IRR,2017-02-25,dia4,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,1,0,IRR|BR16|unico,IRR|BR16|manha + tarde,False,0.8170635104179382,0.07169511169195175,0.06538563966751099,0.0015898564597591758,0.007527884095907211,0.0015379049582406878,0.022876719012856483,0.005003963131457567,0.0018885983154177666,0.0016727577894926071,0.002286656992509961,0.0014714541612192988
BR16,IRR,2017-02-25,dia4,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,1,3,IRR|BR16|unico,IRR|CD202|unico,False,0.009266020730137825,0.16354140639305115,0.013045167550444603,0.500020444393158,0.05646839737892151,0.22016794979572296,0.003993119113147259,0.0036053399089723825,0.008748895488679409,0.010544318705797195,0.005097311921417713,0.00550167728215456
BR16,NIRR,2017-02-25,dia4,1,B1,unico,unico,condicao_genotipo_turno,XGBoost,7,6,NIRR|BR16|unico,NIRR|BR16|manha + tarde,False,0.0022170625161379576,0.0009528144146315753,0.0007448915857821703,0.0003204595996066928,0.00042332307202741504,0.00033552711829543114,0.9515423774719238,0.009742681868374348,0.005667193327099085,0.001693369005806744,0.0004132223257329315,0.02594715729355812
BR16,NIRR,2017-02-25,dia4,2,B2,unico,unico,condicao_genotipo_turno,XGBoost,7,6,NIRR|BR16|unico,NIRR|BR16|manha + tarde,False,0.00900374073535204,0.0016721660504117608,0.0006942187901586294,0.00036589475348591805,0.00047358317533507943,0.00025884670321829617,0.966616153717041,0.008922813460230827,0.0012944722548127174,0.0036921107675880194,0.004518796224147081,0.00248725526034832
BR16,NIRR,2017-02-25,dia4,3,B3,unico,unico,condicao_genotipo_turno,XGBoost,7,8,NIRR|BR16|unico,NIRR|CD202|manha + tarde,False,0.012931469827890396,0.023805417120456696,0.012028507888317108,0.007309958804398775,0.013610578142106533,0.008368073962628841,0.2709182798862457,0.013727962970733643,0.5291364192962646,0.05288638547062874,0.016506915912032127,0.038770053535699844
BR16,NIRR,2017-02-25,dia4,4,B4,unico,unico,condicao_genotipo_turno,XGBoost,7,8,NIRR|BR16|unico,NIRR|CD202|manha + tarde,False,0.006135223899036646,0.005327150691300631,0.010546843521296978,0.0031685717403888702,0.22262918949127197,0.0030234018340706825,0.032550279051065445,0.006032599601894617,0.6683225631713867,0.012167424894869328,0.025107286870479584,0.004989414941519499
