cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,0,0,IRR|BR16,IRR|BR16,True,0.452,0.06666666666666667,0.05466666666666667,0.3466666666666667,0.08,0.0
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,0,3,IRR|BR16,NIRR|BR16,False,0.24133333333333334,0.03866666666666667,0.16,0.5053333333333333,0.03333333333333333,0.021333333333333333
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,0,0,IRR|BR16,IRR|BR16,True,0.49333333333333335,0.0026666666666666666,0.04533333333333334,0.3426666666666667,0.08933333333333333,0.02666666666666667
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,0,4,IRR|BR16,NIRR|CD202,False,0.14266666666666666,0.042666666666666665,0.136,0.09066666666666667,0.46,0.128
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,3,3,NIRR|BR16,NIRR|BR16,True,0.348,0.005333333333333333,0.004,0.6,0.016,0.02666666666666667
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,3,0,NIRR|BR16,IRR|BR16,False,0.6293333333333333,0.0026666666666666666,0.048,0.212,0.072,0.036
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,3,4,NIRR|BR16,NIRR|CD202,False,0.017333333333333333,0.17066666666666666,0.052,0.028,0.4653333333333333,0.26666666666666666
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,3,0,NIRR|BR16,IRR|BR16,False,0.56,0.013333333333333334,0.044,0.22533333333333333,0.12933333333333333,0.028
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,1,2,IRR|CD202,IRR|EMB48,False,0.04133333333333333,0.032,0.42133333333333334,0.164,0.176,0.16533333333333333
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,1,1,IRR|CD202,IRR|CD202,True,0.006666666666666667,0.6586666666666666,0.20533333333333334,0.004,0.1,0.025333333333333333
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,1,1,IRR|CD202,IRR|CD202,True,0.0026666666666666666,0.5426666666666666,0.364,0.0,0.04533333333333334,0.04533333333333334
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,1,1,IRR|CD202,IRR|CD202,True,0.0026666666666666666,0.47333333333333333,0.324,0.010666666666666666,0.18933333333333333,0.0
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,4,4,NIRR|CD202,NIRR|CD202,True,0.05466666666666667,0.029333333333333333,0.30266666666666664,0.03333333333333333,0.32133333333333336,0.25866666666666666
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,4,2,NIRR|CD202,IRR|EMB48,False,0.12933333333333333,0.06533333333333333,0.4226666666666667,0.03866666666666667,0.16,0.184
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,4,3,NIRR|CD202,NIRR|BR16,False,0.037333333333333336,0.08933333333333333,0.06666666666666667,0.48933333333333334,0.21466666666666667,0.10266666666666667
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,4,5,NIRR|CD202,NIRR|EMB48,False,0.010666666666666666,0.12933333333333333,0.18933333333333333,0.009333333333333334,0.23866666666666667,0.4226666666666667
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.025333333333333333,0.04,0.46,0.048,0.14933333333333335,0.2773333333333333
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,2,4,IRR|EMB48,NIRR|CD202,False,0.014666666666666666,0.16533333333333333,0.17333333333333334,0.010666666666666666,0.544,0.092
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,2,1,IRR|EMB48,IRR|CD202,False,0.21866666666666668,0.3973333333333333,0.11733333333333333,0.058666666666666666,0.208,0.0
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,2,2,IRR|EMB48,IRR|EMB48,True,0.0026666666666666666,0.284,0.3253333333333333,0.044,0.19866666666666666,0.14533333333333334
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.008,0.044,0.06,0.008,0.108,0.772
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,Random Forest,5,2,NIRR|EMB48,IRR|EMB48,False,0.017333333333333333,0.21333333333333335,0.44,0.07733333333333334,0.252,0.0
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.025333333333333333,0.012,0.005333333333333333,0.05466666666666667,0.21333333333333335,0.6893333333333334
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,Random Forest,5,5,NIRR|EMB48,NIRR|EMB48,True,0.0013333333333333333,0.009333333333333334,0.084,0.056,0.316,0.5333333333333333
