cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.13889617538931173,0.15507015062708865,0.11930013137622476,0.3001546109681533,0.2126153024912775,0.07396362914794419
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,0,IRR|BR16,IRR|BR16,True,0.3036266112178924,0.11552383960782442,0.10476370255846894,0.16381481107323612,0.15446913313712213,0.15780190240545566
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,3,IRR|BR16,NIRR|BR16,False,0.258895015811321,0.06395860039813892,0.12088168269672599,0.23174583283086872,0.1391910807875,0.18532778747544565
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),0,4,IRR|BR16,NIRR|CD202,False,0.18072271627747996,0.1910286289530819,0.15735646476444545,0.1766965802553985,0.12179508049738007,0.1724005292522139
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.18972096073036004,0.1586133934206812,0.11181985445485064,0.1867860161966084,0.24691270139948265,0.10614707379801722
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,0,NIRR|BR16,IRR|BR16,False,0.25897026839540427,0.08611651365616195,0.12262661358150145,0.21528584963117914,0.1422094667337759,0.17479128800197724
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,4,NIRR|BR16,NIRR|CD202,False,0.09592696218675689,0.26600411934528606,0.19926562292910258,0.10229807366551433,0.11960558663981592,0.21689963523352418
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),3,3,NIRR|BR16,NIRR|BR16,True,0.2887248690309783,0.09482543483608055,0.08558454800258303,0.17609356686779332,0.18503622519430565,0.1697353560682592
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,2,IRR|CD202,IRR|EMB48,False,0.14444457276901626,0.12807723035934637,0.1700964587627911,0.19360239566234339,0.12660876463694712,0.23717057780955567
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,1,IRR|CD202,IRR|CD202,True,0.08323889399372614,0.16412365126695264,0.1753917538034215,0.08970182189057972,0.2910338858677766,0.19650999317754334
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,1,IRR|CD202,IRR|CD202,True,0.06651463373282393,0.22486953478348312,0.3048025833286524,0.15181313403591856,0.08260021982863336,0.1693998942904887
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),1,1,IRR|CD202,IRR|CD202,True,0.09029525981174488,0.25283228996672974,0.33210974368761254,0.1423162575862107,0.12769036276247653,0.05475608618522586
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,2,NIRR|CD202,IRR|EMB48,False,0.16323225569234628,0.13764342591039408,0.1633409177772155,0.1932593992429501,0.12443513437862135,0.21808886699847274
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,1,NIRR|CD202,IRR|CD202,False,0.09600984407163472,0.22965188605647352,0.24538374538071384,0.17783606282126654,0.08445098051458584,0.16666748115532518
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,4,NIRR|CD202,NIRR|CD202,True,0.3390090959004892,0.1755816069850473,0.13698484854157866,0.16688479990380664,0.09870554314865741,0.08283410552042092
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,SVM (RBF),4,5,NIRR|CD202,NIRR|EMB48,False,0.0968857634504618,0.2052763307719458,0.20829934044354056,0.1045038161927321,0.16517096766159228,0.21986378147972754
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,SVM (RBF),2,2,IRR|EMB48,IRR|EMB48,True,0.12244784420876363,0.18296401232261736,0.18056778604708396,0.1594637105417625,0.1362052388716317,0.2183514080081408
