cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16,prob_IRR_CD202,prob_IRR_EMB48,prob_NIRR_BR16,prob_NIRR_CD202,prob_NIRR_EMB48
BR16,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,0,0,IRR|BR16,IRR|BR16,True,0.9712227510546693,3.9775031982513425e-07,0.00033812898347390343,0.027950345177853744,0.0004883770336795937,3.59701390195386e-15
BR16,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,0,3,IRR|BR16,NIRR|BR16,False,0.29145050187190313,1.2248588719070201e-06,5.103835784198905e-05,0.7080449915510386,0.00045222379697167894,1.9563372738780473e-08
BR16,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,0,0,IRR|BR16,IRR|BR16,True,0.6695167378580067,8.285016699113265e-09,1.8566407425422167e-05,0.28455470441165304,0.04570992852038894,0.00020005451750927092
BR16,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,0,4,IRR|BR16,NIRR|CD202,False,0.28188351937694356,0.00018817210053608725,0.004250165911264041,0.023386143557641972,0.6902368745719998,5.512448161462986e-05
BR16,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,3,0,NIRR|BR16,IRR|BR16,False,0.6794870939235784,1.1874616972179384e-17,5.1239950119663934e-11,0.3205128457351008,6.029008087505758e-08,2.502156835033345e-20
BR16,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,3,0,NIRR|BR16,IRR|BR16,False,0.9828580172012157,1.8917999266094834e-09,4.665239607750471e-06,0.012913449469150105,0.004223430677779967,4.355204464097842e-07
BR16,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,3,4,NIRR|BR16,NIRR|CD202,False,0.0016171253514099765,0.0011107762642710859,0.015086107480822564,4.130396754376706e-05,0.9761979983900484,0.0059466885459040775
BR16,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,3,3,NIRR|BR16,NIRR|BR16,True,0.1360161993257825,3.46334711330685e-09,1.8368332080254676e-07,0.8581210232691417,0.005862335443293953,2.5481511377546984e-07
CD202,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,1,4,IRR|CD202,NIRR|CD202,False,0.022927510514289692,0.01591616582805496,0.14250213273582377,9.717785149028977e-05,0.4212047710716294,0.3973522419987119
CD202,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,1,1,IRR|CD202,IRR|CD202,True,1.7808180810312415e-08,0.6270444862919697,0.37217242213134394,1.8929772872669628e-14,0.0005935653853839491,0.00018950838310261863
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,1,1,IRR|CD202,IRR|CD202,True,5.046971935610978e-09,0.8960235330132889,0.10133804266882002,1.2223135175253479e-12,4.6214317805126955e-06,0.0026337978379164777
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,1,1,IRR|CD202,IRR|CD202,True,6.77166879900662e-06,0.5980672883564591,0.39278011735809765,4.4855360294762125e-07,0.009145278671413844,9.539162766622113e-08
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,0.07154775811848617,0.0032229484565219264,0.3741539937981801,0.0007214556223895673,0.5223086355131915,0.028045208491230777
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,4,2,NIRR|CD202,IRR|EMB48,False,0.08351058727136233,0.23983437542438427,0.519749891358242,0.0034935360095502935,0.13971202291989235,0.01369958701656881
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,0.0133926486188506,3.593564344931673e-06,0.014000211446551634,0.18434365785277754,0.7877701756990728,0.0004897128184025313
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,4,4,NIRR|CD202,NIRR|CD202,True,2.0645248740523828e-05,0.002371190320039132,0.014156335052168898,5.317960637916329e-07,0.553246309112324,0.4302049884706636
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,2,5,IRR|EMB48,NIRR|EMB48,False,0.0017838810999808376,0.2945480081176876,0.20106185858031225,1.7025729243193823e-06,0.044656317442955035,0.45794823218614
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,2,2,IRR|EMB48,IRR|EMB48,True,0.00018511439771093252,0.07736650062737624,0.5932741303262778,3.849788346448035e-08,0.32823820340929566,0.0009360127414559171
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,2,1,IRR|EMB48,IRR|CD202,False,8.299202809267291e-06,0.6213628836011043,0.37258432469696884,5.068964597885141e-07,0.006043983305586713,2.2970710554781406e-09
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,2,5,IRR|EMB48,NIRR|EMB48,False,0.004282849829745004,0.26844726086713894,0.25838418392250817,5.850810056577413e-05,0.16302434297253524,0.3058028543075069
EMB48,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,gen_cond,LDA,5,5,NIRR|EMB48,NIRR|EMB48,True,3.612736992443331e-11,0.0005665541013667913,0.0006316822317779863,3.953587352867773e-14,0.0010090394250583667,0.9977927242056299
EMB48,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,gen_cond,LDA,5,2,NIRR|EMB48,IRR|EMB48,False,0.0015007772133714696,0.05643178172966157,0.5240918674028732,0.0004997143835611681,0.4174561566362366,1.9702634296240676e-05
EMB48,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,gen_cond,LDA,5,5,NIRR|EMB48,NIRR|EMB48,True,1.005468523531679e-08,0.00014987067607066758,1.070295567812074e-05,2.9629800910684256e-11,0.0011776697119753007,0.9986617465719609
EMB48,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,gen_cond,LDA,5,5,NIRR|EMB48,NIRR|EMB48,True,1.312128719014347e-06,6.665319362382734e-05,0.012623140705106497,9.944269432320368e-07,0.08751413220346901,0.8997937673421385
