cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR,prob_NIRR
BR16,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.6802624514007961,0.3197375485992038
BR16,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.7772505504063952,0.22274944959360468
BR16,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.614013784518789,0.385986215481211
BR16,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.9216315253628146,0.07836847463718528
BR16,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.18449266153764435,0.815507338462356
BR16,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.08865390376910869,0.9113460962308914
BR16,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.08430283841552322,0.9156971615844768
BR16,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.03103687745299171,0.9689631225470081
CD202,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.8662701782632523,0.13372982173674772
CD202,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.9634260930257237,0.036573906974276364
CD202,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.9569440065579343,0.043055993442065656
CD202,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.8073354243407717,0.19266457565922834
CD202,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.4399362436747252,0.5600637563252747
CD202,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.1465225210645906,0.8534774789354095
CD202,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.075168080778387,0.9248319192216131
CD202,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.14257281868550606,0.8574271813144937
EMB48,IRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.9738822901534778,0.026117709846522095
EMB48,IRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.9109920878973767,0.08900791210262324
EMB48,IRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.9526879241728314,0.04731207582716862
EMB48,IRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,SVM (RBF),0,0,IRR,IRR,True,0.9638184877063908,0.03618151229360915
EMB48,NIRR,2017-02-24,dia3,1,B1,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.13127387683225822,0.8687261231677419
EMB48,NIRR,2017-02-24,dia3,2,B2,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.07190381568994601,0.928096184310054
EMB48,NIRR,2017-02-24,dia3,3,B3,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.07632158855110285,0.9236784114488974
EMB48,NIRR,2017-02-24,dia3,4,B4,manha + tarde,manha + tarde,cond,SVM (RBF),1,1,NIRR,NIRR,True,0.09162251255233177,0.9083774874476683
